"","Aureobasidium","Eremomyces","Ramularia","Sphaerulina","Baudoinia","Bonordeniella","Macroventuria","Leptosphaeria","Parastagonospora","Alternaria","Bipolaris","Pyrenophora","Verruconis","Cyphellophora","Capronia","Cladophialophora","Exophiala","Fonsecaea","Rhinocladiella","Aspergillus","Penicillium","Byssochlamys","Rasamsonia","Talaromyces","Blastomyces","Histoplasma","Arthroderma","Microsporum","Nannizzia","Trichophyton","Uncinocarpus","Coccidioides","Paracoccidioides","Glarea","Phialocephala","Botrytis","Sclerotinia","Arthrobotrys","Saitoella","Pneumocystis","Ascoidea","Babjeviella","Candida","Debaryomyces","Hyphopichia","Lodderomyces","Meyerozyma","Scheffersomyces","Spathaspora","Suhomyces","Yamadazyma","Yarrowia","Clavispora","Metschnikowia","Diutina","Cyberlindnera","Komagataella","Wickerhamomyces","Ogataea","Pichia","Eremothecium","Kazachstania","Kluyveromyces","Lachancea","Nakaseomyces","Naumovozyma","Saccharomyces","Tetrapisispora","Torulaspora","Vanderwaltozyma","Sugiyamaella","Schizosaccharomyces","Colletotrichum","Verticillium","Metarhizium","Cordyceps","Trichoderma","Fusarium","Purpureocillium","Pyricularia","Scedosporium","Sporothrix","Chaetomium","Podospora","Thermothelomyces","Neurospora","Sordaria","Phaeoacremonium","Pestalotiopsis","Xylona","Agaricus","Coprinopsis","Schizophyllum","Coniophora","Serpula","Punctularia","Gloeophyllum","Trametes","Heterobasidion","Stereum","Tilletiopsis","Tilletiaria","Pseudomicrostroma","Malassezia","Rhodotorula","Puccinia","Cryptococcus","Kwoniella","Kockovaella","Tremella","Cutaneotrichosporon","Trichosporon","Anthracocystis","Kalmanozyma","Moesziomyces","Pseudozyma","Sporisorium","Ustilago","Wallemia","Vittaforma","Mitosporidium","Encephalitozoon","Rhizophagus","Phycomyces","Rhizopus"
"13767.58cfa832e4b0c9d6adf6d3c6",0,0,22,0,0,0,2,1,3,713,0,0,0,0,0,0,6,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,3,1,1,7,0,0,0,0,0,0,0,0,12,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,49,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa83ce4b0c9d6adf72f21",1,2,4,36,81,0,357,644,1328,1730,587,38,2,0,0,4,32,28,1,538,20,18,0,35,26,22,48,44,66,93,20,16,178,22,14,59,37,13,4,23,0,0,16,18,4,19,12,19,15,0,0,0,63,0,14,1,0,40,15,1,1,7,3,2,1,13,12,4,1,1,3,5,36,8,1517,17,40,208,4,49,3,5,20,1,9,22,8,3,7,0,5,3,0,8,10,5,2,6,3,4,0,0,6,411,10,2,73,0,12,6,0,3,4,1,0,0,6,1,4,0,0,0,31,4,0
"13767.58cfa83ce4b0c9d6adf72fb6",2,0,56,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,126,2,2,0,2,1,1,0,0,0,5,0,1,4,0,0,0,0,0,0,0,0,0,55,0,2,1,2,0,0,1,1,6,5,0,6,0,0,1,0,1,0,0,6,0,0,0,1,0,0,0,0,0,1,0,0,0,3,8,0,18,0,0,0,0,1,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,0,0
"13767.58cfa831e4b0c9d6adf6c890",2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,23,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa83ce4b0c9d6adf73198",0,0,0,3,7,0,11,6,23,3,1,0,0,0,0,0,11,6,0,126,10,1,0,3,3,1,1,1,1,8,2,3,6,2,2,1,2,1,0,0,0,0,0,3,1,1,0,0,0,0,0,3,2,0,6,0,0,3,0,1,0,0,0,0,0,0,10,2,0,0,0,0,4,1,5,1,7,24,0,12,1,0,6,0,3,4,5,0,0,0,1,0,0,0,1,1,0,2,1,1,0,0,0,60,10,0,2,0,3,2,0,2,1,0,2,1,3,0,3,0,0,0,8,1,0
"13767.58cfa833e4b0c9d6adf6d860",0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa83ce4b0c9d6adf7307b",1,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,116,2,4,0,2,3,1,0,1,0,3,1,2,5,0,0,0,2,0,0,0,0,0,1,2,1,0,0,0,0,0,0,6,2,0,2,0,0,2,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,2,0,4,1,0,8,0,0,1,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,15,0,0
"13767.58cfa83ce4b0c9d6adf72eaa",4,0,32,4,3,0,1,1,8,2,0,0,0,0,0,0,3,4,0,89,1,1,0,14,3,3,1,2,2,2,6,5,6,1,0,14,2,5,2,1,0,0,17,2,2,7,2,2,1,0,0,0,37,3,7,2,0,6,10,2,1,35,2,5,1,3,662,72,1,11,17,3,4,0,1,0,4,132,1,4,0,13,2,0,1,2,15,2,2,0,1,1,0,1,2,1,1,1,1,1,0,0,2,214,1,1,4,0,2,1,0,3,6,0,0,0,1,0,3,0,5,0,3,1,0
"13767.58cfa831e4b0c9d6adf6cdf6",0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,52,0,0,1,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa830e4b0c9d6adf6c11e",0,0,0,2,8,0,31,51,109,147,51,5,0,0,0,0,2,3,0,52,1,1,0,2,2,2,4,2,4,9,2,2,12,2,1,5,2,1,0,2,0,0,1,1,1,1,1,2,1,0,0,0,6,0,1,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,1,121,1,2,21,0,5,0,0,2,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,27,1,0,5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0
"13767.58cfa832e4b0c9d6adf6d0b8",4,0,114,1,1,0,9,1,6,8,0,0,1,0,0,0,17,2,1,301,2,5,0,5,19,4,0,0,0,13,0,2,9,0,0,0,1,0,0,0,0,0,3,82,4,0,1,0,0,0,0,0,8,0,2,4,2,8,0,0,0,1,0,0,0,0,86,0,0,0,0,0,2,0,2,5,19,23,0,33,1,0,2,2,7,22,14,1,0,1,4,1,0,0,0,0,0,0,1,4,0,0,0,1082,20,2,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,14,0,1
"13767.58cfa832e4b0c9d6adf6d238",0,0,5,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa83ce4b0c9d6adf72ff8",0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,1,2,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,4,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,7,0,0
"13767.58cfa833e4b0c9d6adf6d91d",8,2,64,67,57,0,27,17,52,4,2,0,1,0,0,0,9,11,0,208,3,4,0,9,11,6,4,3,2,10,8,12,14,1,1,3,8,4,1,1,0,0,4,1,4,2,1,1,1,0,0,0,9,0,1,4,12,8,1,2,1,2,0,1,1,2,7,2,1,2,1,5,23,0,5,10,13,67,0,18,1,4,13,1,4,11,4,6,9,0,3,2,0,1,2,1,2,1,1,0,2,0,0,81,2,1,2,0,1,0,0,0,1,0,2,0,1,0,3,0,0,0,12,0,0
"13767.58cfa83ce4b0c9d6adf731d6",0,1,12,0,0,0,1,1,0,1,0,0,1,0,0,0,0,2,0,52,7,0,0,2,1,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,24,0,0,0,0,475,0,0,5,0,0,0,0,0,0,2,88,1,4,0,0,0,0,1,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,6,2,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0
"13767.58cfa83ce4b0c9d6adf72e63",2,0,6,0,0,0,0,1,3,2,0,0,0,0,0,0,3,0,0,151,1,2,0,22,1,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,96,0,1,3,1,0,2,0,0,0,3,0,4,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,5,1,1,0,7,14,0,16,0,6,1,0,1,4,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,39,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0
"13767.58cfa831e4b0c9d6adf6c842",2,0,56,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,126,2,2,0,2,1,1,0,0,0,5,0,1,4,0,0,0,0,0,0,0,0,0,55,0,2,1,2,0,0,1,1,6,5,0,6,0,0,1,0,1,0,0,6,0,0,0,1,0,0,0,0,0,1,0,0,0,3,8,0,18,0,0,0,0,1,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,0,0
"13767.58cfa83ce4b0c9d6adf72e6a",0,0,14,0,0,0,0,1,3,0,0,0,0,0,0,0,1,1,0,7,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,113,0,0,1,0,0,1,0,1,0,0,19,0,1,0,0,0,0,0,0,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"13767.58cfa830e4b0c9d6adf6c09d",23,0,18,1,4,0,2,2,6,1,0,0,0,0,0,0,0,0,0,54,0,1,0,3,3,1,0,0,0,2,0,1,3,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,2,0,0,2,0,3,1,0,0,24,0,0,0,0,361,0,0,4,0,0,2,0,1,0,2,63,0,5,0,0,0,0,0,4,6,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,73,0,0,3,0,1,0,0,3,0,0,0,0,0,0,2,0,0,0,1,0,0
"13767.58cfa83ce4b0c9d6adf73206",3,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,21,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa832e4b0c9d6adf6d4f2",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"13767.58cfa83ce4b0c9d6adf7301b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,1,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,0,0,0,0,0,2,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"13767.58cfa830e4b0c9d6adf6c0f2",0,0,0,3,7,0,11,6,23,3,1,0,0,0,0,0,11,6,0,126,10,1,0,3,3,1,1,1,1,8,2,3,6,2,2,1,2,1,0,0,0,0,0,3,1,1,0,0,0,0,0,3,2,0,6,0,0,3,0,1,0,0,0,0,0,0,10,2,0,0,0,0,4,1,5,1,7,24,0,12,1,0,6,0,3,4,5,0,0,0,1,0,0,0,1,1,0,2,1,1,0,0,0,60,10,0,2,0,3,2,0,2,1,0,2,1,3,0,3,0,0,0,8,1,0
"13767.58cfa832e4b0c9d6adf6d5d9",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,8,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa832e4b0c9d6adf6d2ae",0,0,12,0,0,0,0,1,1,0,0,0,1,0,0,0,2,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
"13767.58cfa83ce4b0c9d6adf7316e",8,0,1,3,0,0,1,1,6,29,0,0,2,0,0,2,7,1,0,210,1,3,3,2,4,1,0,0,0,6,0,1,8,1,0,1,0,1,0,0,0,0,9,1,2,6,0,0,0,0,0,2,5,0,3,1,0,5,0,2,1,1,0,2,0,0,35,1,0,0,1,0,6,1,1,0,14,18,0,30,1,0,3,5,4,21,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,61,2,1,0,1,0,0,0,0,0,0,0,0,2,1,3,0,0,0,28,2,0
"13767.58cfa83ce4b0c9d6adf73208",0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,104,0,0,1,0,0,1,0,0,0,0,23,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,1,2,2,1,0,2,1,0,0,5,193,0,0,3,0,2,0,0,2,1,1,0,1,1,0,0,0,0,0,1,0,0
"13767.58cfa83ce4b0c9d6adf731f2",0,0,5,0,0,1,0,0,0,49,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,2,0,4,0,0,0,0,64,0,0,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa830e4b0c9d6adf6bfd9",0,0,45,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,20,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0
"13767.58cfa83ce4b0c9d6adf72de4",0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,40,1,0,0,0,1,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,5,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0
"13767.58cfa830e4b0c9d6adf6c08e",0,0,4,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,9,0,0,0,2,0,0,0,0,0,0,1,1,1,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,7,0,1,0,0,0,1,0,0,6,0,1,0,1,127,14,0,3,3,0,0,0,0,0,0,23,0,0,0,3,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0
"13767.58cfa83ce4b0c9d6adf731e6",0,0,45,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,20,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0
"13767.58cfa83ce4b0c9d6adf73024",0,0,83,1,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,44,5,0,0,4,2,0,0,0,0,1,1,0,2,1,1,0,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,15,0,0,0,0,371,0,0,7,0,0,3,0,0,0,2,76,2,2,0,0,2,0,1,2,10,0,1,1,2,0,0,1,1,1,1,0,0,0,0,0,1,279,2,1,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
"13767.58cfa831e4b0c9d6adf6c4c9",0,0,19,1,0,0,2,2,8,5,1,1,1,0,0,0,0,0,0,257,4,3,0,15,9,4,0,0,2,9,2,5,9,1,0,1,2,1,1,1,0,0,3,1,1,0,0,0,0,0,0,1,3,0,2,23,0,4,1,1,1,65,0,0,0,2,1186,1,1,15,0,2,19,0,3,2,9,241,0,21,1,1,2,1,4,14,27,0,1,1,7,2,1,3,12,10,5,3,9,5,0,0,32,1782,10,3,28,1,17,5,0,7,5,2,1,2,6,1,1,0,0,0,8,0,0
"13767.58cfa830e4b0c9d6adf6bfb0",0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,40,1,0,0,0,1,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,5,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0
"13767.58cfa830e4b0c9d6adf6c0a4",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa832e4b0c9d6adf6d0dc",2,0,42,5,4,0,9,10,24,2,0,0,3,0,0,1,3,5,1,428,9,7,0,9,6,2,0,1,0,14,2,4,9,2,2,1,2,2,0,0,1,0,4,2,17,1,4,0,0,0,0,10,9,0,10,4,0,6,0,2,0,0,0,0,4,0,20,0,0,1,0,0,5,2,5,6,22,46,6,47,0,0,6,2,4,16,5,1,0,1,3,0,0,0,1,1,1,1,1,1,1,0,2,511,7,1,0,0,1,0,0,0,0,0,1,0,1,0,20,0,0,0,41,0,0
"13767.58cfa831e4b0c9d6adf6c33a",0,0,14,0,0,0,0,1,3,0,0,0,0,0,0,0,1,1,0,7,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,113,0,0,1,0,0,1,0,1,0,0,19,0,1,0,0,0,0,0,0,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"13767.58cfa832e4b0c9d6adf6d56e",2,2,49,23,19,1,18,15,45,8,6,1,3,0,0,1,23,21,0,208,3,10,0,6,10,5,1,4,5,10,7,7,13,8,3,6,12,7,0,1,0,0,81,1,2,6,4,1,3,0,0,2,11,0,4,0,0,7,2,1,1,1,3,2,0,1,9,1,3,1,2,7,12,0,5,4,12,44,1,25,1,1,5,1,5,15,8,3,1,0,3,1,1,1,3,3,2,4,4,2,0,0,4,124,20,1,6,0,5,2,0,1,1,1,1,1,3,0,4,0,0,0,14,1,0
"13767.58cfa832e4b0c9d6adf6d29c",8,0,1,3,0,0,1,1,6,29,0,0,2,0,0,2,7,1,0,210,1,3,3,2,4,1,0,0,0,6,0,1,8,1,0,1,0,1,0,0,0,0,9,1,2,6,0,0,0,0,0,2,5,0,3,1,0,5,0,2,1,1,0,2,0,0,35,1,0,0,1,0,6,1,1,0,14,18,0,30,1,0,3,5,4,21,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,61,2,1,0,1,0,0,0,0,0,0,0,0,2,1,3,0,0,0,28,2,0
"13767.58cfa831e4b0c9d6adf6c881",0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,10,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"13767.58cfa831e4b0c9d6adf6c9bb",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa830e4b0c9d6adf6bfa6",1,0,125,1,0,0,0,0,0,2,0,0,1,0,0,0,4,0,0,78,1,1,0,2,2,1,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,1,2,1,0,4,0,0,0,0,2,1,0,1,4,0,1,0,0,0,0,6,2,0,0,0,0,0,0,0,0,1,1,0,0,3,4,0,11,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,8,0,0
"13767.58cfa830e4b0c9d6adf6c2f3",0,0,45,1,0,0,0,0,2,2,0,0,0,0,0,0,1,1,0,17,3,1,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,12,0,0,0,0,192,0,0,2,0,0,2,0,0,1,1,48,0,1,0,0,0,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa832e4b0c9d6adf6d0a4",0,0,4,3,4,0,15,26,300,14,3,0,1,0,0,0,1,3,0,199,111,7,0,11,3,2,2,2,4,8,4,6,12,2,2,4,3,0,1,0,0,0,14,52,0,0,2,0,0,0,0,0,2,0,2,14,0,4,0,0,0,0,0,0,0,0,39,0,11,0,0,0,6,0,16,2,70,25,0,11,0,2,1,1,2,6,7,0,2,0,3,0,0,1,0,1,2,1,1,1,0,0,1,475,23,1,1,0,3,2,0,2,2,0,1,0,2,0,6,0,0,0,10,0,0
"13767.58cfa830e4b0c9d6adf6c06c",2,0,6,0,0,0,0,1,3,2,0,0,0,0,0,0,3,0,0,151,1,2,0,22,1,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,96,0,1,3,1,0,2,0,0,0,3,0,4,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,5,1,1,0,7,14,0,16,0,6,1,0,1,4,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,39,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0
"13767.58cfa832e4b0c9d6adf6d854",0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
