"","Saccotheciaceae","Eremomycetaceae","Mycosphaerellaceae","Teratosphaeriaceae","Fungi_Ascomycota_Dothideomycetes_other_other","Didymellaceae","Leptosphaeriaceae","Phaeosphaeriaceae","Pleosporaceae","Sympoventuriaceae","Cyphellophoraceae","Herpotrichiellaceae","Aspergillaceae","Thermoascaceae","Trichocomaceae","Ajellomycetaceae","Arthrodermataceae","Onygenaceae","Fungi_Ascomycota_Eurotiomycetes_Onygenales_other","Helotiaceae","Fungi_Ascomycota_Leotiomycetes_Helotiales_other","Sclerotiniaceae","Orbiliaceae","Fungi_Ascomycota_other_other_other","Pneumocystidaceae","Ascoideaceae","Debaryomycetaceae","Dipodascaceae","Metschnikowiaceae","Fungi_Ascomycota_Saccharomycetes_Saccharomycetales_other","Phaffomycetaceae","Pichiaceae","Saccharomycetaceae","Trichomonascaceae","Schizosaccharomycetaceae","Glomerellaceae","Plectosphaerellaceae","Clavicipitaceae","Cordycipitaceae","Hypocreaceae","Nectriaceae","Ophiocordycipitaceae","Pyriculariaceae","Microascaceae","Ophiostomataceae","Chaetomiaceae","Sordariaceae","Togniniaceae","Sporocadaceae","Xylonaceae","Agaricaceae","Psathyrellaceae","Schizophyllaceae","Coniophoraceae","Serpulaceae","Punctulariaceae","Gloeophyllaceae","Polyporaceae","Bondarzewiaceae","Stereaceae","Fungi_Basidiomycota_Exobasidiomycetes_Entylomatales_other","Tilletiariaceae","Fungi_Basidiomycota_Exobasidiomycetes_Microstromatales_other","Malasseziaceae","Sporidiobolaceae","Pucciniaceae","Cryptococcaceae","Cuniculitremaceae","Tremellaceae","Trichosporonaceae","Ustilaginaceae","Wallemiaceae","Nosematidae","Fungi_Microsporidia_other_other_other","Unikaryonidae","Glomeraceae","Phycomycetaceae","Rhizopodaceae"
"13767.58cfa83ce4b0c9d6adf72d28",0,0,86862,0,0,0,1,0,0,0,0,0,50,1,1,5,4,0,3,0,0,0,0,0,0,0,3,0,5,3,0,0,0,0,0,1,0,2,0,2,33,0,12,0,0,2,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,38248,1,0,0,0,0,3,0,0
"13767.58cfa83ce4b0c9d6adf72cd0",0,0,103319,0,0,0,0,2,0,0,0,0,16,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,1,0,1,0,4,14,0,3,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,1,1,1,0,0,49197,0,0,0,0,0,1,0,0
"13767.58cfa83ce4b0c9d6adf72cd8",0,0,91208,0,0,0,1,2,2,0,0,0,16,0,2,2,1,1,2,0,0,0,0,0,0,0,2,0,3,1,0,0,0,0,0,4,0,2,0,1,14,0,4,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,1,1,0,44613,1,0,0,0,0,1,0,0
"13767.58cfa83ce4b0c9d6adf72cf2",0,0,387,0,0,0,0,1,5,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,1,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,1,0,0,189,0,0,0,0,0,0,0,0
"13767.58cfa83ce4b0c9d6adf72dd2",2,0,911,0,0,0,1,2,2,1,0,0,15,0,1,2,1,0,1,0,0,0,0,0,0,0,2,0,2,0,4,0,1,0,0,0,0,1,0,0,4,0,2,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,2,1,0,478,0,0,0,0,0,1,0,0
"13767.58cfa83ce4b0c9d6adf72cfb",0,0,260,0,0,1,1,4,0,0,0,0,7,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,1,0,0,0,0,5,0,1,0,0,0,0,0,0,0,5,2,0,1,3,8,3,3,3,3,0,0,1,3,2,0,4,1,0,129,5,0,0,0,0,1,1,0
"13767.58cfa83ce4b0c9d6adf72d1d",2,0,76426,0,0,0,0,0,0,0,0,1,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,1,10,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,33230,0,0,0,0,0,0,0,0
"13767.58cfa83ce4b0c9d6adf72d1c",1,0,127735,0,0,0,0,3,2,0,0,0,12,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,3,0,3,0,0,13,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,2,1,0,0,61871,1,0,0,0,0,0,0,0
"13767.58cfa83ce4b0c9d6adf72b7a",12,0,3908,4,0,2,4,17,16,3,0,47,168,12,14,21,20,6,26,4,3,8,2,1,2,1,33,2,13,6,17,4,33,5,4,14,2,7,0,9,812,0,17,1,2,6,14,0,3,0,2,1,0,0,2,5,1,1,1,2,0,0,4,153,18,3,6,5,2,2212,11,2,0,1,0,9,2,0
"13767.58cfa83ce4b0c9d6adf72d2a",0,0,89556,0,0,0,1,2,1,0,0,0,13,0,3,3,2,0,4,0,0,0,0,0,0,0,1,0,1,2,0,0,2,0,0,1,0,2,0,1,10,0,2,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,29,1,0,1,1,0,39831,1,0,0,0,0,1,0,0
"13767.58cfa83ce4b0c9d6adf72cd6",0,0,17280,0,0,0,0,3,0,0,0,0,8,0,4,2,1,0,3,0,0,1,0,0,0,0,16,3,4,1,3,3,6,1,0,1,0,0,0,0,10,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,23,0,4,2,0,0,6732,1,1,0,0,0,1,0,0
"13767.58cfa835e4b0c9d6adf6ec34",0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"13767.58cfa83ce4b0c9d6adf72d02",0,0,13421,0,0,0,1,2,0,0,0,0,25,1,1,3,2,0,1,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,2,1,2,0,1,15,0,4,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,2,0,1,0,0,6274,0,0,0,1,0,1,0,0
"13767.58cfa83ce4b0c9d6adf72ce0",0,0,229,0,0,0,1,0,0,0,0,0,53,1,2,6,6,0,3,0,0,0,0,0,0,0,2,0,2,3,0,0,4,0,0,0,0,1,0,5,4,0,10,0,0,2,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,111,0,0,0,0,0,2,0,0
"13767.58cfa834e4b0c9d6adf6e6b7",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa83ce4b0c9d6adf72b11",15,90,7222,3143,9,583,475,1831,359,46,2,775,4628,253,719,731,1181,611,1732,197,107,1040,213,73,51,0,583,0,478,32,190,186,912,146,129,630,20,381,24,91,2527,0,8,31,44,182,152,44,154,1,124,40,1,22,183,69,66,64,28,44,0,0,33,764,166,27,371,227,97,2209,239,18,0,5,0,62,54,0
"13767.58cfa83ce4b0c9d6adf72d24",3,0,18137,3,0,4,7,20,20,0,0,2,32,1,2,5,7,2,8,2,2,5,1,0,0,0,2,0,2,2,0,0,3,1,2,5,0,18,0,3,19,0,2,0,1,3,2,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,6,1,0,2,2,0,7395,0,0,0,0,0,2,0,0
"13767.58cfa83ce4b0c9d6adf72d0e",0,0,73884,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,2,6,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,1,1,0,35162,0,0,0,0,0,0,0,0
"13767.58cfa83ce4b0c9d6adf72da0",0,0,48433,0,0,0,1,1,2,0,0,0,46,1,0,3,4,0,4,0,0,0,0,0,0,0,4,0,4,2,0,1,0,1,0,1,0,1,0,3,13,0,8,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,49,1,0,1,1,0,23805,1,0,0,0,0,2,0,0
"13767.58cfa83ce4b0c9d6adf72d08",0,0,5748,2,0,2,4,20,7,0,0,1,16,1,2,3,3,1,4,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,8,0,9,0,0,93504,0,1,0,0,1,2,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,35,1,2,4,1,0,2520,1,0,0,0,0,0,1,0
"13767.58cfa83ce4b0c9d6adf72cf7",1,0,133981,1,0,1,1,2,0,0,0,0,25,0,15,1,2,1,3,0,0,2,0,0,0,0,3,0,2,1,0,1,1,0,0,7,1,3,1,18,26,0,4,1,2,11,9,3,2,0,1,0,0,0,1,0,0,1,0,0,0,0,1,26,1,0,1,1,0,66277,3,0,0,0,0,1,0,0
"13767.58cfa83ce4b0c9d6adf72cee",0,0,7523,0,0,0,1,3,0,0,0,0,22,1,4,2,5,2,5,0,0,1,0,2,0,0,3,0,2,1,0,2,5,0,3,4,1,0,0,1,121575,0,1,0,0,3,1,1,0,0,3,1,0,0,1,1,2,1,1,1,0,0,7,393,4,1,11,4,2,3364,16,0,0,0,0,2,1,0
"13767.58cfa83ce4b0c9d6adf72d2e",0,0,7669,0,0,1,0,1,2,0,0,0,10,0,2,2,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,123176,0,2,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,15,2,0,1,2,0,3639,0,0,0,0,0,0,0,0
"13767.58cfa83ce4b0c9d6adf72cc8",4,4,2666,23,2,36,60,236,147,3,0,71,365,12,46,46,77,28,102,21,15,72,18,8,18,0,62,2,39,8,9,14,63,21,47,46,1,101,3,13,168,0,14,4,6,18,14,4,9,0,20,7,2,6,21,13,5,15,13,11,0,0,11,326,28,11,63,31,13,1365,53,32,0,8,0,40,17,0
"13767.58cfa83ce4b0c9d6adf72b1e",0,0,14791,0,4,0,3,3,0,2,0,5,35,0,2,4,5,1,7,0,0,0,0,0,0,0,4,0,3,2,1,1,1,1,2,2,0,3,0,1,15,0,8,0,0,1,7,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,1,96,5,1,5,2,1,7933,3,7,0,0,0,3,2,0
"13767.58cfa83be4b0c9d6adf728ea",0,0,728,3,0,2,5,12,3,1,0,4,320,5,9,25,20,3,24,1,0,6,2,1,3,1,19,1,19,9,2,4,8,3,6,8,0,7,0,13,96,1,33,1,0,9,19,0,2,1,5,3,0,1,4,2,2,2,3,3,0,0,5,173,5,4,14,4,2,424,11,4,0,3,0,13,4,0
"13767.58cfa835e4b0c9d6adf6edf6",0,0,0,0,0,0,2,0,0,0,0,0,67,3,1,7,7,0,7,0,0,0,0,0,0,1,3,2,5,3,0,0,0,0,0,0,0,1,0,6,5,0,12,0,1,4,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,4,0,0
"13767.58cfa83ce4b0c9d6adf72cfa",0,0,5005,0,0,0,0,0,0,0,0,0,10,0,12,1,1,0,2,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,1,0,1,0,2,83610,0,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,2264,0,0,0,0,0,1,0,0
"13767.58cfa83ce4b0c9d6adf72d0a",0,1,461,0,0,0,0,0,0,0,0,0,27,1,10,4,2,0,3,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,1,0,1,0,0,17,0,4,0,0,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0,0,1,0,0,238,1,0,0,0,0,1,0,0
"13767.58cfa83ce4b0c9d6adf72d25",0,0,1809,0,0,0,0,1,0,0,0,0,16,0,1,4,0,0,4,0,0,0,0,0,0,0,3,0,1,0,0,0,2,0,0,3,0,1,0,0,17,0,2,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,10,0,2,1,0,0,723,0,0,0,0,0,1,0,0
"13767.58cfa83be4b0c9d6adf72886",1,0,10844,2,0,3,4,20,10,1,0,15,117,4,10,22,20,7,27,1,2,8,1,2,3,0,29,0,16,3,20,8,28,3,9,8,0,8,0,8,72,0,11,1,1,6,13,0,2,1,4,2,1,2,5,1,2,1,1,3,0,0,13,537,6,6,17,6,2,6116,18,3,0,0,0,4,3,0
"13767.58cfa83ce4b0c9d6adf72c48",0,0,629,2,0,1,2,5,3,2,0,6,55,1,2,7,6,1,5,0,0,7,1,0,1,0,3,0,7,1,1,1,0,1,0,1,0,0,0,4,18,0,9,1,0,3,11,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,95,0,1,2,1,0,323,1,1,0,0,0,3,0,0
"13767.58cfa83ce4b0c9d6adf72d32",0,0,372,1,0,0,0,1,0,0,0,0,12,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,1,10,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11,0,0,0,0,0,151,0,0,0,0,0,0,0,0
"13767.58cfa83ce4b0c9d6adf72af2",0,2,9265,4,0,5,8,36,7,0,0,27,1283,40,115,55,73,45,97,6,5,17,3,6,4,0,26,1,28,8,7,20,29,5,14,28,0,6,1,5,155789,0,11,2,5,8,16,1,34,1,4,2,1,1,7,2,2,3,3,3,0,0,3,516,15,2,18,13,3,5259,48,2,0,1,0,8,3,0
"13767.58cfa83be4b0c9d6adf728ae",0,0,14055,0,0,0,5,2,0,0,0,1,50,1,3,5,8,3,9,0,0,2,0,1,3,0,4,0,6,1,1,2,7,2,4,2,0,0,0,1,58,0,4,0,0,3,4,0,1,1,4,1,1,2,4,2,2,4,2,4,0,0,2,121,4,1,12,3,2,7866,8,21,0,1,0,3,2,0
"13767.58cfa834e4b0c9d6adf6e475",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa83be4b0c9d6adf728fc",0,0,2546,1,0,3,2,8,2,1,0,4,74,3,7,9,7,2,12,1,1,7,2,0,0,0,13,0,8,2,2,2,4,1,3,5,0,1,1,4,103,0,10,1,0,5,5,0,1,0,2,0,0,1,2,2,1,1,1,1,0,0,3,108,3,1,11,6,1,855,1,0,0,0,0,2,2,0
"13767.58cfa83ce4b0c9d6adf72d52",0,0,49562,0,0,2,1,1,2,1,0,0,111,4,20,14,11,0,8,0,0,0,0,0,0,0,7,0,7,7,0,0,1,0,0,1,0,5,0,13,23,0,25,0,0,6,13,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,3,18,1,0,0,23311,7,0,0,0,0,6,2,0
"13767.58cfa83be4b0c9d6adf728bc",0,0,3198,1,0,2,2,11,3,1,0,22,112,3,9,21,12,2,8,1,0,5,1,1,2,0,41,7,7,3,3,4,12,0,4,3,0,1,1,5,616,0,18,1,0,7,14,0,0,1,2,1,0,0,1,1,1,1,1,2,0,0,4,128,9,5,6,2,0,1743,5,2,0,0,0,5,2,0
"13767.58cfa83ce4b0c9d6adf72bcc",0,1,2686,1,0,4,3,11,3,0,0,4,32,0,2,6,7,1,8,0,0,2,3,0,0,0,4,0,6,1,1,0,5,1,0,2,0,2,0,2,17,0,4,0,0,2,4,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,35,8,1,4,1,0,1308,0,1,0,1,0,2,1,0
"13767.58cfa83ce4b0c9d6adf72c8e",0,0,172599,0,0,1,0,1,0,0,0,0,24,1,3,0,2,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,45,0,4,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,1,0,0,93078,1,0,0,0,0,1,0,0
"13767.58cfa83be4b0c9d6adf72882",0,8,334,25,1,18,30,95,46,1,0,143,319,15,37,54,56,27,102,13,11,42,9,6,12,0,44,0,41,6,9,10,76,13,32,70,2,34,1,14,162,0,12,3,6,31,36,8,43,0,15,7,1,4,16,5,7,7,6,11,0,0,10,420,21,7,134,45,13,196,36,42,0,5,0,19,6,1
"13767.58cfa83ce4b0c9d6adf72b06",8,1,4692,3,0,2,6,12,5,6,0,23,235,7,17,36,35,11,42,7,14,14,3,3,10,1,41,1,19,7,5,9,25,10,14,16,0,7,4,16,797,1,37,6,2,14,23,1,3,3,9,4,1,3,12,6,3,2,5,6,0,0,20,947,41,9,25,18,6,2530,31,7,0,1,0,13,8,1
"13767.58cfa83ce4b0c9d6adf72c95",0,0,25412,1,0,1,0,2,0,0,0,0,14,0,1,4,0,1,2,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,2,0,1,0,0,427973,0,4,0,0,3,1,0,0,0,7,2,0,2,8,8,5,26,6,10,0,0,0,18,2,0,5,2,1,13928,4,0,0,0,0,1,1,0
"13767.58cfa83be4b0c9d6adf729ba",2,0,485,0,0,0,1,2,0,0,0,0,36,1,4,3,4,1,4,0,0,0,0,0,1,0,4,0,5,2,0,1,5,1,0,3,0,2,0,2,50,0,6,0,0,2,4,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,37,2,1,2,1,0,275,3,0,0,0,0,2,0,0
"13767.58cfa83ce4b0c9d6adf72d38",0,0,373,0,0,0,0,2,0,0,0,1,8,0,1,2,1,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,2,0,0,7,1,0,0,0,12,0,3,5,1,2,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,21,2,0,0,1,0,170,1,0,0,0,0,1,0,0
"13767.58cfa83ce4b0c9d6adf72bff",0,0,281242,0,0,0,3,2,6,8,0,10,191,5,4,33,13,1,12,0,0,1,0,0,0,0,24,1,12,8,0,0,6,0,0,3,0,6,1,10,27,0,36,0,0,7,75,1,0,0,3,0,0,0,1,0,0,2,0,0,0,0,0,919,1,3,1,0,0,144670,0,0,0,0,0,10,0,1
"13767.58cfa83ce4b0c9d6adf72cf6",0,0,8479,0,0,0,1,0,0,1,0,0,8,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,1,0,1,0,0,9,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,3767,0,0,0,0,0,1,0,0
"13767.58cfa83ce4b0c9d6adf72c72",0,0,100679,0,0,1,1,2,2,0,0,0,45,1,20,5,4,0,4,1,0,0,0,0,0,0,6,1,3,2,0,1,0,0,0,3,0,4,0,7,40,0,10,1,1,2,5,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,34,1,1,1,0,0,47934,2,2,0,0,0,3,0,0
"13767.58cfa83be4b0c9d6adf72923",0,0,388,1,0,0,2,4,1,1,0,3,72,1,4,7,8,1,7,0,0,2,1,0,0,0,6,1,8,3,3,2,2,1,2,3,0,2,0,4,57,0,13,0,0,3,7,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,3,224,4,2,4,1,0,167,3,0,0,0,0,3,1,0
"13767.58cfa83be4b0c9d6adf7292e",5,0,3766,3,0,3,4,14,23,1,0,25,183,5,29,10,16,10,23,1,2,36,1,1,4,0,62,1,8,2,12,2,12,2,2,6,0,5,0,6,155,0,11,1,1,14,16,2,9,1,2,0,0,0,2,1,1,1,10,2,0,0,7,3979,7,3,7,3,1,1214,10,2,0,1,0,6,3,0
"13767.58cfa834e4b0c9d6adf6e2c6",0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"13767.58cfa83be4b0c9d6adf728cc",0,1,6177,6,0,21,15,68,12,1,0,22,289,11,43,24,55,29,66,9,10,25,6,9,17,0,33,1,24,6,4,13,55,33,28,90,1,21,7,17,272,0,7,5,6,20,16,7,18,0,27,9,4,9,34,18,9,9,19,13,0,0,110,3416,55,13,92,46,15,3554,122,18,0,2,0,8,16,0
"13767.58cfa83be4b0c9d6adf7296d",0,0,740,0,0,2,3,10,3,1,0,5,46,6,4,6,2,1,5,0,0,0,1,0,0,0,3,0,2,3,0,0,2,0,0,1,0,5,0,3,15,0,9,1,0,2,7,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,21,0,0,1,1,0,378,1,1,0,0,0,2,0,0
"13767.58cfa83ce4b0c9d6adf72d6c",0,0,439,1,0,1,1,6,1,0,0,0,11,1,2,2,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,3,0,2,3,0,1,0,0,11,0,2,0,0,0,2,0,0,0,1,0,0,0,1,2,1,1,1,1,0,0,0,16,8,0,19,13,4,198,4,0,0,0,0,2,1,0
"13767.58cfa838e4b0c9d6adf70d1c",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa83be4b0c9d6adf729cc",3,1,815,12,0,5,8,32,7,1,0,16,365,18,60,27,38,17,51,3,4,13,4,3,4,0,111,1,37,6,13,12,54,12,10,23,1,8,0,9,406,0,16,1,1,9,15,3,16,0,5,2,2,2,8,3,3,2,3,3,0,0,17,610,14,4,21,9,4,488,22,40,0,1,0,7,4,0
"13767.58cfa83ce4b0c9d6adf72d92",0,2,716,2,0,4,3,21,4,0,0,5,102,2,10,12,13,8,51,2,1,4,2,2,10,0,19,0,59,2,2,7,23,9,7,17,0,3,0,2,60,0,3,1,2,13,3,1,1,0,12,2,0,1,8,1,1,1,0,2,0,0,7,9,17,19,21,4,11,306,80,1,0,1,0,38,3,0
"13767.58cfa83be4b0c9d6adf728f8",0,0,2545,1,0,1,4,13,11,0,0,7,100,3,10,8,10,5,17,1,1,6,1,3,4,0,13,0,10,1,3,3,11,2,4,10,1,6,1,6,54,0,6,1,2,6,6,0,2,0,3,2,0,2,3,2,3,2,2,2,0,0,5,1585,11,1,20,12,3,891,13,3,0,1,0,5,2,0
"13767.58cfa83ce4b0c9d6adf72c42",14,11,2812,121,1,708,596,3307,620,7,1,120,691,48,124,124,248,97,334,56,39,172,25,26,26,2,185,0,97,52,23,33,175,30,30,178,4,473,10,84,537,0,18,10,23,76,72,12,27,0,48,12,2,15,45,20,21,35,32,36,1,0,34,819,74,12,511,207,40,1666,61,13,0,4,2,29,21,0
"13767.58cfa83ce4b0c9d6adf72d55",0,0,61004,0,0,0,2,0,0,0,0,0,9,1,16,2,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2,28,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,33435,0,0,0,0,0,0,0,0
"13767.58cfa83be4b0c9d6adf72980",0,0,3673,1,0,2,4,11,1,1,0,3,78,2,8,8,8,3,14,1,1,3,1,2,1,0,6,1,6,2,3,3,10,5,5,5,0,2,0,3,130,0,8,0,0,4,5,0,1,0,6,2,0,1,7,2,3,2,3,2,0,0,10,436,8,7,20,9,2,1838,15,2,0,0,0,3,2,1
"13767.58cfa83ce4b0c9d6adf72b08",0,0,1454,2,0,1,3,6,2,1,0,13,41,2,5,6,9,2,9,1,1,4,0,2,0,0,9,0,9,2,5,2,11,2,2,6,0,2,0,3,271,0,9,0,0,3,5,0,0,1,3,1,0,1,2,2,2,2,2,4,0,0,2,54,30,1,29,14,4,786,4,1,0,0,0,2,2,0
"13767.58cfa83be4b0c9d6adf729b8",0,0,2909,0,0,3,1,6,3,0,0,0,20,1,3,3,4,1,4,0,0,1,0,1,0,0,8,0,3,1,2,1,4,1,0,2,1,1,0,0,75,0,3,1,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,2,97,2,1,4,1,0,1105,3,0,0,0,0,1,0,0
"13767.58cfa83ce4b0c9d6adf72bfa",4,1,1282,8,0,12,12,48,17,1,0,19,80,3,10,11,15,6,20,2,2,8,2,1,1,0,15,0,12,2,4,4,27,3,3,21,1,14,1,5,183,0,8,2,1,7,7,1,2,0,4,2,0,2,5,1,3,4,2,3,0,0,2,79,68,8,11,4,2,669,8,1,0,1,0,3,1,1
"13767.58cfa83ce4b0c9d6adf72ce6",0,0,797,3,0,1,2,9,1,1,0,22,225,8,15,24,22,7,32,1,1,4,1,0,3,1,22,2,14,6,3,3,14,4,4,11,1,4,0,8,244,1,21,2,2,6,21,1,3,1,3,1,0,1,1,0,1,1,1,3,0,0,1,254,24,3,5,1,2,398,4,1,0,1,0,5,1,0
"13767.58cfa83ce4b0c9d6adf72d40",0,1,141050,6,0,26,36,120,198,0,0,4,29,2,7,4,9,4,14,1,1,6,2,0,1,0,7,0,6,1,1,2,3,1,1,7,1,143,1,4,29,0,1,0,0,3,3,0,1,0,3,1,1,1,3,3,2,3,5,16,0,0,1,37,2,0,6,3,1,81053,3,1,0,0,0,1,1,0
"13767.58cfa83be4b0c9d6adf728d2",0,0,556,1,0,1,1,4,2,1,0,2,38,1,0,3,4,1,4,1,1,1,0,0,1,0,2,0,3,1,0,0,0,0,0,1,0,1,0,2,4,0,7,0,0,1,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,3,1,2,0,0,303,0,1,0,0,0,2,1,0
"13767.58cfa83ce4b0c9d6adf72db8",0,1,1939,1,0,1,2,9,4,1,0,7,75,3,8,8,11,3,11,1,1,3,1,1,1,0,15,0,10,2,6,2,13,5,1,12,1,5,0,4,43,0,7,1,1,5,7,1,2,1,3,2,0,1,3,0,1,2,2,4,0,0,2,107,3,1,14,3,1,1075,8,0,0,2,0,3,2,1
"13767.58cfa83be4b0c9d6adf729d4",0,1,3114,3,1,1,5,9,7,1,0,0,56,2,6,7,12,5,11,1,0,4,1,1,4,0,6,0,7,1,1,2,7,1,7,6,1,1,0,2,14,0,5,1,0,0,3,0,1,0,3,1,0,1,3,1,1,1,1,2,0,0,4,211,12,2,16,5,2,1693,13,16,0,0,0,6,2,0
"13767.58cfa83ce4b0c9d6adf72b10",2,2,32004,27,0,9,8,26,4,6,0,25,218,9,12,31,24,10,34,5,4,24,7,2,0,0,17,0,10,8,5,2,14,2,5,12,1,11,1,10,61,0,33,1,2,12,52,1,2,1,2,0,0,0,2,1,0,1,1,1,0,0,1,65,3,1,8,2,1,15279,2,0,0,0,0,6,1,0
"13767.58cfa83ce4b0c9d6adf72bda",2,0,7981,0,0,0,2,2,26,1,0,0,64,2,3,7,5,1,7,0,0,1,0,0,0,0,6,0,7,2,1,2,0,1,1,5,0,2,0,4,16,0,11,0,1,6,7,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,127,2,2,4,1,0,3701,4,2,0,0,0,3,1,0
