"","Saccotheciaceae","Eremomycetaceae","Mycosphaerellaceae","Teratosphaeriaceae","Fungi_Ascomycota_Dothideomycetes_other_other","Didymellaceae","Leptosphaeriaceae","Phaeosphaeriaceae","Pleosporaceae","Sympoventuriaceae","Cyphellophoraceae","Herpotrichiellaceae","Aspergillaceae","Thermoascaceae","Trichocomaceae","Ajellomycetaceae","Arthrodermataceae","Onygenaceae","Fungi_Ascomycota_Eurotiomycetes_Onygenales_other","Helotiaceae","Fungi_Ascomycota_Leotiomycetes_Helotiales_other","Sclerotiniaceae","Orbiliaceae","Fungi_Ascomycota_other_other_other","Pneumocystidaceae","Ascoideaceae","Debaryomycetaceae","Dipodascaceae","Metschnikowiaceae","Fungi_Ascomycota_Saccharomycetes_Saccharomycetales_other","Phaffomycetaceae","Pichiaceae","Saccharomycetaceae","Trichomonascaceae","Schizosaccharomycetaceae","Glomerellaceae","Plectosphaerellaceae","Clavicipitaceae","Cordycipitaceae","Hypocreaceae","Nectriaceae","Ophiocordycipitaceae","Pyriculariaceae","Microascaceae","Ophiostomataceae","Chaetomiaceae","Sordariaceae","Togniniaceae","Sporocadaceae","Xylonaceae","Agaricaceae","Psathyrellaceae","Schizophyllaceae","Coniophoraceae","Serpulaceae","Punctulariaceae","Gloeophyllaceae","Polyporaceae","Bondarzewiaceae","Stereaceae","Fungi_Basidiomycota_Exobasidiomycetes_Entylomatales_other","Tilletiariaceae","Fungi_Basidiomycota_Exobasidiomycetes_Microstromatales_other","Malasseziaceae","Sporidiobolaceae","Pucciniaceae","Cryptococcaceae","Cuniculitremaceae","Tremellaceae","Trichosporonaceae","Ustilaginaceae","Wallemiaceae","Nosematidae","Fungi_Microsporidia_other_other_other","Unikaryonidae","Glomeraceae","Phycomycetaceae","Rhizopodaceae"
"13767.58cfa837e4b0c9d6adf6fcd2",0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"13767.58cfa837e4b0c9d6adf6fe40",0,0,0,0,0,0,1,0,0,0,0,0,28,0,0,4,2,0,0,0,0,0,0,0,0,0,3,0,1,4,0,0,0,0,0,0,0,2,0,1,0,0,10,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,1,0
"13767.58cfa837e4b0c9d6adf6fe14",0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa837e4b0c9d6adf6fe58",0,0,0,0,0,0,0,0,0,0,0,1,25,0,0,2,1,0,3,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,2,0,1,0,0,7,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"13767.58cfa837e4b0c9d6adf6fde0",0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,2,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"13767.58cfa837e4b0c9d6adf6fe3a",0,0,0,0,0,0,1,0,0,0,0,0,29,0,0,3,3,0,1,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,2,0,1,0,0,9,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"13767.58cfa837e4b0c9d6adf6fe42",0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,2,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa837e4b0c9d6adf6fcbe",0,0,0,0,0,0,1,0,0,0,0,0,13,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"13767.58cfa837e4b0c9d6adf6fdeb",0,0,0,0,0,0,1,0,0,0,0,0,11,0,0,2,1,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"13767.58cfa837e4b0c9d6adf6fe02",0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"13767.58cfa837e4b0c9d6adf6fdda",0,0,0,0,0,0,1,0,0,0,0,0,30,0,0,5,2,0,1,0,0,0,0,0,0,0,2,0,1,2,0,0,0,0,0,0,0,1,0,2,0,0,9,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"13767.58cfa837e4b0c9d6adf6fd46",0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,3,3,0,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,0,0,5,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0
"13767.58cfa837e4b0c9d6adf6fdb4",0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"13767.58cfa837e4b0c9d6adf6fdb6",0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa837e4b0c9d6adf6fcc7",0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,2,0,0
"13767.58cfa837e4b0c9d6adf6fe20",0,0,0,0,0,0,1,0,0,0,0,0,20,0,0,3,3,0,2,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"13767.58cfa837e4b0c9d6adf6fe56",0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"13767.58cfa837e4b0c9d6adf6fdf0",0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa837e4b0c9d6adf6fd08",0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"13767.58cfa837e4b0c9d6adf6fe2e",0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,2,1,0,1,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"13767.58cfa837e4b0c9d6adf6fcc4",0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa837e4b0c9d6adf6fd50",0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"13767.58cfa837e4b0c9d6adf6fdb2",0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"13767.58cfa837e4b0c9d6adf6fe48",0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"13767.58cfa837e4b0c9d6adf6fe38",0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa837e4b0c9d6adf6fdee",0,0,0,0,0,0,1,0,0,0,0,0,17,0,0,2,1,0,1,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
"13767.58cfa837e4b0c9d6adf6fe22",0,0,0,0,0,0,0,0,0,1,0,0,11,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"13767.58cfa837e4b0c9d6adf6fd25",0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"13767.58cfa837e4b0c9d6adf6fcc0",0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"13767.58cfa837e4b0c9d6adf6fdc1",0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,2,1,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"13767.58cfa837e4b0c9d6adf6fe28",0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa837e4b0c9d6adf6fd17",0,0,0,0,0,0,0,0,0,0,0,0,17,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"13767.58cfa837e4b0c9d6adf6fe16",0,0,0,0,0,0,0,0,0,1,0,0,16,1,0,4,1,0,2,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,5,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"13767.58cfa837e4b0c9d6adf6fe1c",0,0,0,0,0,0,0,0,0,1,0,1,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"13767.58cfa837e4b0c9d6adf6fd42",0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"13767.58cfa837e4b0c9d6adf6fd1e",0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"13767.58cfa837e4b0c9d6adf6fd98",0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,2,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,2,0,1,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
