"","Dothideales","Eremomycetales","Mycosphaerellales","Fungi_Ascomycota_Dothideomycetes_other","Pleosporales","Venturiales","Chaetothyriales","Eurotiales","Onygenales","Helotiales","Orbiliales","Fungi_Ascomycota_other_other","Pneumocystidales","Saccharomycetales","Schizosaccharomycetales","Glomerellales","Hypocreales","Magnaporthales","Microascales","Ophiostomatales","Sordariales","Togniniales","Xylariales","Xylonales","Agaricales","Boletales","Corticiales","Gloeophyllales","Polyporales","Russulales","Entylomatales","Georgefischeriales","Microstromatales","Malasseziales","Sporidiobolales","Pucciniales","Tremellales","Trichosporonales","Ustilaginales","Wallemiales","Fungi_Microsporidia_other_other","Glomerales","Mucorales"
"13722.58cfa82ee4b0c9d6adf6ae74",0,0,1154,0,2,0,0,7,2,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6585,0,0,0,457,0,0,0,0,0
"13722.58cfa82ee4b0c9d6adf6ae68",0,0,1728,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6435,0,0,1,774,0,0,0,1,0
"13722.58cfa82ee4b0c9d6adf6afe6",0,0,171,0,0,1,0,2,4,0,0,0,0,2,0,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7612,0,0,1,68,0,0,0,0,0
"13722.58cfa82fe4b0c9d6adf6b624",0,0,7886,0,0,0,0,5,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,913,0,0,1,4547,0,0,0,0,0
"13722.58cfa82fe4b0c9d6adf6b5da",0,0,34,0,3,0,1,4,3,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3911,0,0,3,18,0,0,0,0,1
"13722.58cfa82fe4b0c9d6adf6b5e4",0,0,7,0,1,0,0,5,4,0,0,0,0,2,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1314,0,0,2,3,0,0,0,0,0
"13722.58cfa82fe4b0c9d6adf6b617",0,0,2290,0,5,1,0,26,2,0,0,0,0,1,0,0,3,2,2,0,1,0,0,0,0,0,0,0,0,2,0,0,0,2518,0,0,4,400,0,0,0,1,2
"13722.58cfa82fe4b0c9d6adf6b694",0,0,21175,0,3,0,0,8,1,1,0,0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8104,0,0,2,9632,0,0,0,0,0
"13722.58cfa82fe4b0c9d6adf6b67d",0,0,78678,0,1,0,0,4,4,0,0,0,0,3,0,0,11,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5319,0,0,2,36276,0,0,0,1,0
"13722.58cfa82fe4b0c9d6adf6b726",0,0,16955,0,0,0,1,10,3,0,0,0,0,2,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1231,0,0,1,9806,0,0,0,1,0
"13722.58cfa82fe4b0c9d6adf6b7b0",0,0,63268,1,0,0,2,6,3,0,0,0,0,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3899,0,1,1,29773,0,0,0,1,0
"13722.58cfa82fe4b0c9d6adf6b797",0,0,37720,0,2,0,2,6,4,0,0,0,0,4,0,0,6,1,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,5713,0,0,4,18026,1,0,0,0,0
"13722.58cfa82fe4b0c9d6adf6b70c",0,0,78005,0,1,1,0,14,2,2,0,0,4,3,0,0,2,1,0,0,2,0,0,0,2,0,0,0,0,0,1,0,0,4528,0,0,4,34378,0,0,0,0,1
"13722.58cfa82fe4b0c9d6adf6b77c",0,0,0,0,0,0,0,6,7,0,0,0,0,4,0,0,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1479,0,0,0,0,0,0,0,0,0
"13722.58cfa82fe4b0c9d6adf6b7da",0,0,10271,0,4,0,0,46,6,0,0,0,0,5,0,1,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2115,0,0,1,4277,0,0,0,1,0
"13722.58cfa82fe4b0c9d6adf6b7d4",0,0,4633,0,6,0,2,27,7,3,0,1,0,7,0,0,4,2,0,0,7,1,0,0,0,0,0,0,0,0,0,0,1,2782,0,1,4,735,0,0,0,4,1
"13722.58cfa82fe4b0c9d6adf6b8b8",0,0,137772,0,41,0,3,12,1,1,0,0,0,0,0,0,10,1,0,0,0,0,0,1,0,0,0,0,0,0,8,0,0,3797,0,0,0,61904,1,0,0,2,0
"13722.58cfa82fe4b0c9d6adf6b914",0,0,6402,0,1,0,1,4,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5908,0,0,1,2510,0,0,0,1,0
"13722.58cfa82fe4b0c9d6adf6b98e",0,0,2,0,0,0,1,5,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5129,0,0,1,0,0,0,0,0,1
"13722.58cfa830e4b0c9d6adf6baf6",0,0,3,0,1,0,0,6,4,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10864,0,0,1,1,0,0,0,0,0
"13722.58cfa830e4b0c9d6adf6bac2",1,0,123724,1,1,0,1,9,2,0,0,0,0,3,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3742,0,0,1,62389,0,0,0,0,0
"13722.58cfa82ee4b0c9d6adf6afc4",0,0,8453,0,0,0,2,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5467,0,0,1,3849,0,0,0,0,0
"13722.58cfa82ee4b0c9d6adf6ae48",163,3,7418,0,26,3,24,778,22,3,0,0,0,41,0,3,63,5,0,0,15,0,0,27,62,0,0,0,0,8,54,0,2,12421,0,0,13,1858,25,1,0,6,1
"13722.58cfa82fe4b0c9d6adf6b6fa",0,0,3775,0,2,0,1,29,11,1,1,1,0,4,0,0,5,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,29567,0,2,6,943,0,0,0,3,2
"13722.58cfa82fe4b0c9d6adf6b7de",0,0,16,1,1,1,1,19,13,1,0,1,0,5,0,0,2,0,2,0,3,0,0,1,0,0,0,0,0,1,2,0,0,14176,0,2,3,6,0,0,0,6,0
"13722.58cfa82fe4b0c9d6adf6b7fc",6,0,2819,0,2,0,8,66,10,0,0,0,0,6,0,1,5,0,1,0,2,0,0,1,6,0,0,0,0,0,6,0,1,13530,0,0,4,669,3,0,1,3,1
"13722.58cfa82fe4b0c9d6adf6b7f7",23,0,8411,0,3,1,13,290,16,1,1,0,0,18,0,1,24,4,1,0,6,0,0,6,13,0,0,0,0,3,30,0,0,30069,0,1,8,2054,18,0,0,6,0
"13722.58cfa82fe4b0c9d6adf6b800",39,7,20993,0,21,2,28,610,21,3,0,0,0,44,0,3,58,4,1,0,11,0,0,8,52,0,0,0,0,2,54,0,4,9261,0,1,4,5283,25,0,0,2,0
"13722.58cfa82fe4b0c9d6adf6b97c",42,1,55,0,8,0,11,195,7,2,0,0,1,5,0,1,30,2,0,0,3,0,0,3,2,0,1,0,0,1,22,2,0,21534,0,0,1,71,9,0,0,1,0
"13722.58cfa82fe4b0c9d6adf6b756",0,0,5,0,2,0,2,11,15,1,0,0,0,16,0,1,2,5,4,0,4,0,0,0,0,0,0,0,0,0,0,1,0,38253,0,0,1,0,0,0,0,1,2
"13722.58cfa82fe4b0c9d6adf6b9e2",110,4,342,0,25,6,51,636,14,6,1,0,0,22,0,4,106,1,0,0,7,0,0,17,30,0,0,0,0,0,52,0,7,15066,0,1,21,340,26,0,1,4,2
"13722.58cfa82fe4b0c9d6adf6b99a",132,7,1016,0,31,6,98,1288,6,3,0,0,0,25,0,5,144,4,3,0,20,0,0,16,14,0,0,0,0,2,133,1,11,19382,0,1,27,584,40,0,0,3,0
"13722.58cfa82fe4b0c9d6adf6b5f0",0,0,65,0,1,0,1,8,5,1,0,0,0,2,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,11226,0,1,4,24,0,0,0,0,0
"13722.58cfa82ee4b0c9d6adf6ae5c",7,0,63108,0,6,0,10,97,19,1,0,0,0,32,0,1,18,5,0,0,11,0,0,0,99,0,0,0,0,1,6,0,0,3368,1,0,13,22423,3,0,0,5,1
"13722.58cfa82fe4b0c9d6adf6b5e6",1,0,54,0,2,0,0,8,4,1,0,0,0,3,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,13140,0,0,1,20,0,0,0,0,0
"13722.58cfa82ee4b0c9d6adf6b038",6,0,23686,0,6,2,4,78,4,2,0,0,0,3,0,0,8,2,0,0,3,0,0,1,4,0,0,0,0,0,8,0,0,13725,0,0,2,6996,2,0,0,1,0
"13722.58cfa82fe4b0c9d6adf6b6a2",0,0,1,0,18,0,0,56,5,0,0,0,2,4,0,0,3,0,2,0,1,0,0,1,0,0,0,0,0,2,0,0,0,20401,0,0,2,1,0,1,0,1,0
"13722.58cfa82fe4b0c9d6adf6b6be",0,0,11,0,4,0,4,16,7,0,1,0,0,4,1,0,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16565,0,2,1,8,0,0,0,2,0
"13722.58cfa82ee4b0c9d6adf6b014",4,0,25911,0,1,0,4,93,8,0,0,0,0,1,0,0,7,3,1,0,6,0,0,0,0,1,0,0,0,0,6,2,0,3595,0,2,2,7635,2,0,0,2,1
"13722.58cfa82fe4b0c9d6adf6b6dc",0,0,59,0,2,0,2,9,9,0,0,0,0,3,0,0,3,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,13137,0,0,2,20,0,0,0,0,0
"13722.58cfa82fe4b0c9d6adf6b6d2",0,0,0,0,5,1,2,64,38,4,0,0,0,9,0,1,12,5,4,1,19,0,0,0,0,0,0,0,0,0,0,0,0,13945,1,5,0,8,1,0,0,6,1
"13722.58cfa82fe4b0c9d6adf6b6e4",0,0,134,0,1,0,0,7,1,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,13411,0,0,3,45,1,0,0,0,2
"13722.58cfa82fe4b0c9d6adf6b728",0,0,236,1,1,1,2,13,5,0,0,0,0,4,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10081,0,1,3,61,0,0,0,2,0
"13722.58cfa82fe4b0c9d6adf6b70a",2,0,65,0,1,2,0,16,5,0,0,0,0,3,0,0,3,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,14387,0,1,1,33,1,0,0,2,2
"13722.58cfa82fe4b0c9d6adf6b780",0,0,129,0,1,0,2,11,6,2,1,0,0,4,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17336,0,1,2,43,0,0,0,1,2
"13722.58cfa82fe4b0c9d6adf6b78c",0,0,1,0,1,0,1,10,6,1,0,0,0,3,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,16288,0,0,2,2,0,0,0,0,1
"13722.58cfa82fe4b0c9d6adf6b7d5",1,0,389,0,1,0,0,9,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12088,0,0,3,128,0,0,0,0,1
"13722.58cfa82fe4b0c9d6adf6b8a7",0,0,382,0,1,2,3,9,3,0,0,0,0,4,0,0,2,0,2,0,0,0,0,0,1,0,0,0,0,0,2,0,1,18319,0,1,1,116,0,0,0,0,1
"13722.58cfa82fe4b0c9d6adf6b8ea",0,0,0,0,5,0,2,11,2,3,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,18278,0,1,4,1,1,0,0,0,0
"13722.58cfa82fe4b0c9d6adf6b82d",8,1,11573,0,0,0,2,61,3,1,0,0,0,2,0,0,10,3,1,0,2,0,0,1,0,0,0,0,0,0,4,1,1,34707,0,2,1,3124,5,0,0,1,2
"13722.58cfa82fe4b0c9d6adf6b762",10,0,524066,0,7,0,1,34,10,0,0,0,0,31,0,0,11,4,1,0,5,0,0,0,52,0,0,0,0,0,2,0,1,6812,0,1,7,244406,2,0,0,3,1
"13722.58cfa82fe4b0c9d6adf6b760",6,0,568191,0,25,0,3,50,10,1,0,1,0,32,0,1,16,4,0,0,1,0,0,2,61,0,0,0,0,0,4,0,0,4800,0,2,5,269039,0,0,0,3,0
"13722.58cfa82fe4b0c9d6adf6b9a8",0,0,38,0,2,1,1,13,2,2,0,0,0,3,0,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,15510,0,0,2,17,0,0,0,0,0
"13722.58cfa830e4b0c9d6adf6bada",0,0,1,0,1,0,0,9,7,3,0,0,0,3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17924,0,1,2,1,0,0,0,1,0
"13722.58cfa82fe4b0c9d6adf6b84c",5,0,800009,0,3,0,3,62,13,0,0,0,0,19,0,3,24,6,1,0,6,0,0,0,70,0,0,0,0,0,4,0,0,7086,0,1,3,380224,1,0,0,4,0
"13722.58cfa82fe4b0c9d6adf6b7ee",19,0,27,0,6,2,16,140,13,2,0,1,0,9,0,0,11,4,1,0,7,0,0,1,2,0,1,0,0,0,18,0,1,26907,0,1,8,59,4,0,0,2,2
"13722.58cfa82fe4b0c9d6adf6b668",0,0,1,0,0,0,0,24,9,0,0,0,0,9,0,1,4,3,0,0,8,0,0,0,4,0,0,0,0,0,0,0,0,20163,0,2,1,0,1,0,0,3,2
"13722.58cfa82fe4b0c9d6adf6b7fe",16,1,733,0,11,1,16,390,9,2,0,1,0,21,0,2,27,4,1,0,10,0,0,3,24,0,0,0,0,5,26,2,2,18664,1,1,11,226,20,0,0,8,0
