"","Dothideomycetes","Eurotiomycetes","Leotiomycetes","Orbiliomycetes","Fungi_Ascomycota_other","Pneumocystidomycetes","Saccharomycetes","Schizosaccharomycetes","Sordariomycetes","Xylonomycetes","Agaricomycetes","Exobasidiomycetes","Malasseziomycetes","Microbotryomycetes","Pucciniomycetes","Tremellomycetes","Ustilaginomycetes","Wallemiomycetes","Fungi_Microsporidia_other","Glomeromycetes","Mucoromycetes"
"13767.58cfa83ce4b0c9d6adf730a0",0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"13767.58cfa83ce4b0c9d6adf73196",0,0,0,0,0,0,15,0,2,0,1,0,4,2,0,0,0,0,0,0,0
"13767.58cfa83ce4b0c9d6adf72de6",22,10,0,0,0,0,8,0,1,0,1,0,7,0,0,0,0,2,0,1,0
"13767.58cfa832e4b0c9d6adf6ce26",25,141,10,5,0,0,316,1,93,0,2,0,189,4,1,22,4,0,0,2,0
"13767.58cfa831e4b0c9d6adf6c4d4",44,68,4,0,2,0,459,3,68,0,9,1,122,30,1,3,2,5,0,1,0
"13767.58cfa832e4b0c9d6adf6d454",368,823,99,114,5,9,145,12,223,0,48,5,123,13,5,38,12,7,0,10,2
"13767.58cfa83ce4b0c9d6adf72e4c",29,32,0,0,0,0,13,0,9,0,0,0,49,4,0,1,0,0,0,1,0
"13767.58cfa830e4b0c9d6adf6c142",132,245,2,0,0,0,69,0,77,1,18,0,175,1,1,0,3,1,0,12,1
"13767.58cfa83ce4b0c9d6adf72e3e",163,1411,83,20,0,5,106,5,255,1,27,6,156,4,6,10,45,3,0,58,1
"13767.58cfa832e4b0c9d6adf6d634",10,4,0,0,0,0,1,0,2,0,0,0,7,0,0,0,0,0,0,1,0
"13767.58cfa831e4b0c9d6adf6c9e1",36,53,6,0,0,0,263,0,65,0,8,1,43,12,0,7,0,0,0,1,0
"13767.58cfa830e4b0c9d6adf6c0e6",37,163,0,0,0,2,1024,0,227,0,3,1,128,0,1,0,3,1,0,5,0
"13767.58cfa830e4b0c9d6adf6c2de",1071,277,5,1,0,0,77,1,84,0,7,1,275,0,1,3,0,16,0,12,0
"13767.58cfa831e4b0c9d6adf6c32d",41,526,6,0,0,0,569,2,146,0,37,1,170,8,1,1,3,4,0,6,0
"13767.58cfa83ce4b0c9d6adf72faa",58,14,0,0,0,0,2,0,4,0,0,0,7,0,0,0,0,2,0,0,0
"13767.58cfa83ce4b0c9d6adf7320e",50,27,0,0,0,0,213,0,60,0,0,0,50,0,0,1,0,0,0,0,0
"13767.58cfa830e4b0c9d6adf6c080",32,277,2,0,0,0,832,0,225,1,5,1,105,2,2,5,4,6,0,9,0
"13767.58cfa831e4b0c9d6adf6c9eb",22,39,6,0,0,0,221,1,55,0,69,3,130,10,0,5,1,1,0,0,0
"13767.58cfa831e4b0c9d6adf6c894",6,27,1,0,0,0,9,0,15,0,3,0,58,0,0,1,0,1,0,2,0
"13767.58cfa831e4b0c9d6adf6c4b6",24,16,0,0,0,0,93,0,17,0,9,2,13,0,0,0,0,0,0,0,0
"13767.58cfa832e4b0c9d6adf6d64c",10,9,0,0,0,0,37,0,3,0,0,1,8,0,0,0,0,0,0,1,0
"13767.58cfa83ce4b0c9d6adf72e4a",44,16,0,0,0,0,3,0,2,0,0,0,20,0,0,0,0,0,0,0,0
"13767.58cfa83ce4b0c9d6adf7312c",1,11,2,0,0,0,51,0,6,0,0,0,17,0,0,2,0,0,0,0,0
"13767.58cfa83ce4b0c9d6adf72f63",0,37,0,0,0,0,7,0,7,0,0,0,33,0,0,0,0,0,0,5,0
"13767.58cfa831e4b0c9d6adf6cdfa",97,253,10,2,0,0,593,2,83,0,8,0,61,7,2,3,5,1,0,8,1
"13767.58cfa832e4b0c9d6adf6d0fa",38,271,8,2,0,0,60,2,82,0,11,3,136,30,0,18,9,4,0,5,1
"13767.58cfa83ce4b0c9d6adf72fa2",97,309,313,1,0,12,929,5,267,0,15,3,205,2,2,20,4,2,0,6,4
"13767.58cfa83ce4b0c9d6adf72e71",44,68,4,0,2,0,459,3,68,0,9,1,122,30,1,3,2,5,0,1,0
"13767.58cfa832e4b0c9d6adf6d08a",163,1411,83,20,0,5,106,5,255,1,27,6,156,4,6,10,45,3,0,58,1
"13767.58cfa832e4b0c9d6adf6d570",41,100,0,0,0,0,13,0,37,0,0,0,67,1,0,1,0,0,0,13,0
"13767.58cfa83ce4b0c9d6adf72e46",32,22,0,0,0,0,10,0,8,0,0,0,156,0,0,1,0,0,0,2,0
"13767.58cfa83ce4b0c9d6adf72e80",40,156,1,0,0,0,570,0,135,0,3,0,162,1,2,0,0,4,0,6,0
"13767.58cfa83ce4b0c9d6adf72f61",37,163,0,0,0,2,1024,0,227,0,3,1,128,0,1,0,3,1,0,5,0
"13767.58cfa83ce4b0c9d6adf72f32",94,49,1,0,0,0,311,0,85,0,2,2,189,2,0,3,0,11,0,0,0
"13767.58cfa831e4b0c9d6adf6c86d",1318,99,0,0,0,0,33,0,25,0,3,0,139,2,0,5,1,3,0,2,0
"13767.58cfa831e4b0c9d6adf6c4f5",11,21,0,0,0,0,122,0,34,0,0,1,67,1,0,2,0,2,0,0,0
"13767.58cfa831e4b0c9d6adf6c508",7,1,0,0,0,0,22,0,5,0,1,0,11,0,0,0,0,0,0,0,0
"13767.58cfa832e4b0c9d6adf6d698",647,250,29,11,0,1,126,6,289,0,14,2,88,5,1,9,2,2,0,7,0
"13767.58cfa83ce4b0c9d6adf72f67",4,13,0,0,0,0,143,0,1,0,0,0,9,0,0,0,0,0,0,4,0
"13767.58cfa832e4b0c9d6adf6d172",118,109,7,1,0,0,8,0,52,0,5,1,48,2,1,6,2,1,0,7,0
"13767.58cfa83ce4b0c9d6adf73158",24,16,0,0,0,0,98,0,14,0,13,2,10,0,0,0,0,0,0,0,0
"13767.58cfa832e4b0c9d6adf6d67e",194,421,18,4,2,1,1777,4,130,1,21,7,178,22,4,28,15,3,0,20,2
"13767.58cfa83ce4b0c9d6adf7304c",187,2587,21,7,3,1,68,6,1134,0,16,5,404,26,1,20,12,16,0,11,1
"13767.58cfa831e4b0c9d6adf6cdc2",6,18,0,0,0,0,142,0,28,0,10,1,90,2,0,0,0,0,0,0,0
"13767.58cfa830e4b0c9d6adf6c26a",84,58,0,0,0,0,42,0,25,0,1,0,359,0,0,2,0,2,0,5,0
"13767.58cfa832e4b0c9d6adf6d4f0",0,4,0,0,0,0,1,0,0,0,0,0,10,1,0,0,0,0,0,0,0
"13767.58cfa830e4b0c9d6adf6c0a6",5,41,0,0,0,0,130,0,21,0,0,0,23,4,0,4,0,0,0,2,0
"13767.58cfa831e4b0c9d6adf6c9fd",44,85,1,0,0,0,15,0,37,0,7,0,66,0,0,0,2,0,0,7,0
"13767.58cfa832e4b0c9d6adf6d3e1",16,117,10,0,0,0,42,0,29,0,3,1,639,2,0,1,5,1,0,2,0
"13767.58cfa83ce4b0c9d6adf72e5f",5,36,0,0,0,0,8,0,9,0,0,0,16,2,0,1,0,0,0,1,0
"13767.58cfa831e4b0c9d6adf6c4f8",32,462,5,1,0,0,49,0,109,1,6,2,428,1,3,1,1,1,0,62,0
"13767.58cfa83ce4b0c9d6adf72e31",1318,99,0,0,0,0,33,0,25,0,3,0,139,2,0,5,1,3,0,2,0
"13767.58cfa830e4b0c9d6adf6bfbf",100,103,0,0,0,0,60,1,24,0,7,2,235,2,0,15,0,1,0,7,0
"13767.58cfa831e4b0c9d6adf6c32a",40,156,1,0,0,0,570,0,135,0,3,0,162,1,2,0,0,4,0,6,0
"13767.58cfa833e4b0c9d6adf6d9ea",5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa83ce4b0c9d6adf731a6",11,21,0,0,0,0,122,0,34,0,0,1,67,1,0,2,0,2,0,0,0
"13767.58cfa832e4b0c9d6adf6d4ce",3,9,0,0,0,0,5,0,2,0,0,0,16,0,0,0,0,0,0,1,0
"13767.58cfa831e4b0c9d6adf6c70e",72,321,1,0,1,1,2230,0,71,1,13,4,168,1,1,7,8,10,0,38,0
"13767.58cfa83ce4b0c9d6adf72e48",13,27,0,0,0,0,411,0,5,0,0,0,30,7,0,0,0,1,0,2,0
"13767.58cfa83ce4b0c9d6adf72e6c",7,1,0,0,0,0,24,0,5,0,1,0,14,0,0,0,0,0,0,0,0
"13767.58cfa830e4b0c9d6adf6c2f6",55,410,5,0,0,0,1505,0,341,1,4,1,602,7,1,4,8,1,0,6,0
"13767.58cfa830e4b0c9d6adf6c076",4,30,29,0,0,0,85,0,20,0,0,0,15,0,0,3,0,0,0,0,0
"13767.58cfa831e4b0c9d6adf6cdec",35,27,2,0,0,0,310,0,63,0,4,0,232,1,0,0,0,1,0,0,0
"13767.58cfa830e4b0c9d6adf6c2ff",2,4,0,0,0,0,52,0,14,0,0,0,58,0,0,1,0,0,0,0,0
"13767.58cfa830e4b0c9d6adf6c2f1",21,67,2,0,0,0,699,0,137,0,0,0,237,4,0,2,1,0,0,1,0
"13767.58cfa83ce4b0c9d6adf7319a",8,18,0,0,0,0,141,0,26,0,7,1,71,2,0,0,0,0,0,0,0
"13767.58cfa832e4b0c9d6adf6d0f4",12,201,1,0,1,0,5,0,89,0,0,0,33,1,0,2,1,1,0,2,0
"13767.58cfa83ce4b0c9d6adf72f51",50,433,5,0,0,0,865,0,222,1,17,3,186,7,1,16,8,1,0,18,1
"13767.58cfa830e4b0c9d6adf6c094",16,7,0,0,0,0,39,0,12,0,0,2,29,0,0,0,0,1,0,0,0
"13767.58cfa832e4b0c9d6adf6d0a6",0,1,0,0,0,0,2,0,0,0,1,0,3,0,0,0,0,0,0,0,0
"13767.58cfa830e4b0c9d6adf6bfae",1,4,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,1,0
"13767.58cfa83ce4b0c9d6adf731ec",100,103,0,0,0,0,60,1,24,0,7,2,235,2,0,15,0,1,0,7,0
"13767.58cfa830e4b0c9d6adf6c116",91,1658,14,2,1,1,260,3,388,2,14,3,229,31,2,7,4,9,0,109,0
"13767.58cfa833e4b0c9d6adf6d85a",6,5,0,0,0,0,1,0,1,0,0,0,3,0,0,0,0,0,0,0,0
"13767.58cfa83ce4b0c9d6adf731d8",51,118,0,0,0,0,39,0,27,0,1,0,81,0,1,0,2,0,0,18,0
"13767.58cfa830e4b0c9d6adf6c095",2,2,0,0,0,0,3,0,1,0,0,0,6,0,0,0,0,0,0,0,0
"13767.58cfa832e4b0c9d6adf6d106",13,27,0,0,0,0,411,0,5,0,0,0,30,7,0,0,0,1,0,2,0
"13767.58cfa831e4b0c9d6adf6cdee",1,1,0,0,0,0,11,0,3,0,0,0,11,0,0,0,0,0,0,0,0
"13767.58cfa830e4b0c9d6adf6c06e",6,388,0,0,0,0,28,0,56,0,3,0,32,3,0,0,0,1,0,15,0
"13767.58cfa83ce4b0c9d6adf7301c",35,27,2,0,0,0,310,0,63,0,4,0,232,1,0,0,0,1,0,0,0
"13767.58cfa83ce4b0c9d6adf72f4e",6,45,1,0,0,0,190,0,46,0,0,0,84,0,0,0,0,0,0,0,0
"13767.58cfa82fe4b0c9d6adf6b887",85,693,2,2,0,0,196,10,211,2,10,4,164,6,5,9,6,4,1,50,5
"13767.58cfa832e4b0c9d6adf6d3c8",16,181,3,1,0,1,36,0,49,1,3,0,2398,16,1,6,5,1,0,11,0
"13767.58cfa833e4b0c9d6adf6d91f",4,7,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"13767.58cfa83ce4b0c9d6adf72e2c",21,67,2,0,0,0,699,0,137,0,0,0,237,4,0,2,1,0,0,1,0
"13767.58cfa831e4b0c9d6adf6c984",0,3,0,0,0,0,24,0,5,0,0,0,6,2,0,0,0,0,0,0,0
"13767.58cfa832e4b0c9d6adf6d0c0",12,115,1,0,0,0,760,0,37,0,1,0,115,3,0,0,0,1,0,5,0
"13767.58cfa83ce4b0c9d6adf72fa4",1,9,0,0,0,0,48,0,13,0,1,0,57,1,0,1,0,0,0,0,0
"13767.58cfa83ce4b0c9d6adf72df6",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"13767.58cfa83ce4b0c9d6adf72e3f",0,2,1,0,0,0,2,0,0,0,1,0,6,0,0,0,0,1,0,0,0
"13767.58cfa83ce4b0c9d6adf72e05",28,64,0,0,0,0,24,0,22,0,1,0,64,1,0,2,0,6,0,8,0
"13767.58cfa82fe4b0c9d6adf6b5f6",176,1184,22,5,0,0,109,3,314,2,8,2,227,3,8,7,6,3,0,54,1
"13767.58cfa832e4b0c9d6adf6d68c",40,47,0,0,0,0,8,0,12,0,0,1,55,0,1,0,0,1,0,6,0
"13767.58cfa830e4b0c9d6adf6c08a",1,5,0,0,0,0,46,0,12,0,4,0,34,0,0,0,0,0,0,0,0
"13767.58cfa831e4b0c9d6adf6c8d4",3,2,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,1,0
"13767.58cfa83ce4b0c9d6adf72fb8",10,16,0,0,0,0,192,0,39,0,469,1,23,0,0,1,0,0,0,1,0
"13767.58cfa83ce4b0c9d6adf7305d",5,152,1,0,0,0,29,0,32,0,0,0,33,1,0,0,0,0,0,9,0
"13767.58cfa831e4b0c9d6adf6c9b3",0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0
"13767.58cfa83ce4b0c9d6adf72f1b",0,1,0,0,0,0,22,0,5,0,0,0,3,0,0,0,0,0,0,0,0
"13767.58cfa83ce4b0c9d6adf72e21",82,756,40,4,17,26,207,24,178,0,697,410,11210,86,17,519,288,16,0,5,10
"13767.58cfa831e4b0c9d6adf6c48c",1,1,0,0,0,0,16,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa83ce4b0c9d6adf72f2f",2,1,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"13767.58cfa83ce4b0c9d6adf730a4",0,0,0,0,0,0,10,0,3,0,0,0,6,0,0,0,1,0,0,0,0
"13767.58cfa830e4b0c9d6adf6bf76",12,29,0,0,0,0,9,0,11,0,1,0,67,1,0,0,0,1,0,3,0
"13767.58cfa830e4b0c9d6adf6c068",3,94,1,0,0,0,4,0,26,0,0,0,82,0,0,0,0,0,0,7,0
"13767.58cfa832e4b0c9d6adf6d1aa",77,138,23,3,1,0,17,4,52,0,16,1,10,49,2,26,3,2,0,1,1
"13767.58cfa83ce4b0c9d6adf73148",0,4,0,0,0,0,20,0,6,0,0,0,6,2,0,0,0,0,0,0,0
"13767.58cfa83ce4b0c9d6adf72e58",0,4,0,0,0,0,25,0,0,0,0,0,7,0,0,0,0,0,0,0,0
"13767.58cfa830e4b0c9d6adf6be15",187,116,6,1,2,0,5434,3,98,0,6,1,24,4,0,12,13,1,0,2,1
"13767.58cfa830e4b0c9d6adf6c100",25,126,9,0,0,0,13,0,34,1,2,0,145,13,0,6,3,71,0,8,1
"13767.58cfa83ce4b0c9d6adf731c6",1,2,0,0,0,0,20,0,3,0,0,0,2,0,0,0,0,0,0,0,0
"13767.58cfa83ce4b0c9d6adf72e12",5,388,0,0,0,0,29,0,59,0,0,1,29,2,0,0,0,1,0,10,0
"13767.58cfa83ce4b0c9d6adf73053",32,101,3,0,0,0,486,1,126,0,25,1,285,3,0,0,0,0,1,4,0
"13767.58cfa832e4b0c9d6adf6d4ee",59,166,0,0,0,0,21,0,56,0,1,0,227,0,1,2,0,0,0,12,0
"13767.58cfa832e4b0c9d6adf6d3e6",20,199,5,0,0,0,1658,2,74,0,0,1,113,6,1,0,0,2,0,12,0
"13767.58cfa832e4b0c9d6adf6d074",7,4,1,0,0,1,7,4,9,0,14,2,8,9,1,8,3,0,0,0,0
"13767.58cfa830e4b0c9d6adf6c09c",8,15,0,0,0,0,184,0,38,0,458,1,26,0,0,1,0,0,0,0,0
"13767.58cfa832e4b0c9d6adf6d09c",13,118,6,1,2,4,46,4,27,0,122,73,1922,13,3,89,48,2,0,1,1
"13767.58cfa83ce4b0c9d6adf730a9",21,31,6,0,0,0,16,0,21,0,1,0,94,1,0,2,0,1,0,2,0
"13767.58cfa830e4b0c9d6adf6c098",6,79,0,0,0,0,309,0,84,0,3,2,42,11,0,0,0,0,0,3,0
"13767.58cfa830e4b0c9d6adf6c0ec",1398,913,107,19,1,13,111,5,322,0,36,0,137,4,0,17,3,14,0,9,1
"13767.58cfa832e4b0c9d6adf6d564",16,6,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,1,0
"13767.58cfa83ce4b0c9d6adf72e74",1,3,0,0,0,0,13,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa833e4b0c9d6adf6dbac",10,52,0,0,0,0,0,0,3,0,0,0,6,0,0,0,2,0,0,1,0
"13767.58cfa831e4b0c9d6adf6ca45",1,5,0,0,0,0,40,0,6,0,1,0,12,0,0,0,0,0,0,0,0
"13767.58cfa833e4b0c9d6adf6d997",61,238,0,1,0,0,38,0,69,1,6,0,70,3,1,1,2,2,0,17,1
"13767.58cfa83ce4b0c9d6adf72e38",3,95,1,0,0,0,4,0,30,0,0,0,82,0,0,0,0,0,0,8,0
"13767.58cfa832e4b0c9d6adf6d108",8,320,3,0,0,0,15,0,85,0,2,0,26,3,0,0,0,3,0,76,0
"13767.58cfa831e4b0c9d6adf6cd78",252,211,8,1,0,2,33,2,165,0,3,2,121,3,7,1,2,4,0,13,0
"13767.58cfa832e4b0c9d6adf6d5e5",2,2,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,1,0
"13767.58cfa83ce4b0c9d6adf72d9c",182,116,4,1,1,0,5371,4,96,0,5,1,26,4,0,13,11,1,0,3,1
"13767.58cfa83ce4b0c9d6adf73034",25,126,9,0,0,0,13,0,34,1,2,0,145,13,0,6,3,71,0,8,1
"13767.58cfa831e4b0c9d6adf6c892",0,3,0,0,0,0,20,0,4,0,0,0,4,0,0,0,0,0,0,0,0
"13767.58cfa833e4b0c9d6adf6d9b7",61,121,2,0,0,0,24,0,35,0,7,1,86,8,1,3,2,0,0,18,0
"13767.58cfa832e4b0c9d6adf6d5b6",61,74,1,0,0,0,8,0,19,0,0,0,19,0,1,0,20,0,0,4,0
"13767.58cfa832e4b0c9d6adf6d23e",1,3,2,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa832e4b0c9d6adf6d5e1",48,45,0,0,0,0,16,0,14,0,2,0,72,0,0,0,0,0,0,2,0
"13767.58cfa832e4b0c9d6adf6d566",37,67,0,0,0,0,20,0,24,0,1,0,41,0,0,1,0,1,0,5,0
"13767.58cfa831e4b0c9d6adf6cde8",16,58,0,1,0,0,238,0,22,0,3,0,205,2,0,0,0,0,0,2,0
"13767.58cfa83ce4b0c9d6adf72e24",5,7,0,0,0,0,102,0,19,0,0,0,4,2,0,0,0,2,0,0,0
"13767.58cfa83ce4b0c9d6adf7308e",1398,913,107,19,1,13,111,5,322,0,36,0,137,4,0,17,3,14,0,9,1
"13767.58cfa83ce4b0c9d6adf7303e",10,72,2,0,0,0,278,0,87,0,2,0,58,4,4,0,10,1,0,6,0
"13767.58cfa830e4b0c9d6adf6c082",3,0,0,0,0,0,18,0,4,0,9,0,0,0,0,2,0,0,0,1,0
"13767.58cfa831e4b0c9d6adf6c4b9",39,137,0,0,0,0,1035,1,234,0,4,0,118,2,1,0,2,0,0,2,0
"13767.58cfa832e4b0c9d6adf6d639",4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa83ce4b0c9d6adf730b2",23,71,5,0,0,0,335,0,74,0,1,0,117,0,0,1,2,0,0,0,0
"13767.58cfa83ce4b0c9d6adf730ae",252,211,8,1,0,2,33,2,165,0,3,2,121,3,7,1,2,4,0,13,0
"13767.58cfa830e4b0c9d6adf6c088",32,110,0,0,0,0,660,0,156,0,1,1,160,4,0,0,5,0,0,0,0
"13767.58cfa83ce4b0c9d6adf72ead",38,172,1,0,0,0,988,0,223,0,2,0,176,2,1,18,5,3,0,6,0
"13767.58cfa83ce4b0c9d6adf72f23",8,320,3,0,0,0,15,0,85,0,2,0,26,3,0,0,0,3,0,76,0
"13767.58cfa83ce4b0c9d6adf7302c",1,13,0,0,0,0,3,0,6,0,0,0,7,22,0,1,0,0,0,2,0
"13767.58cfa832e4b0c9d6adf6d4c0",61,36,4,1,0,0,5,0,14,1,4,0,16,13,0,20,0,0,1,3,0
"13767.58cfa832e4b0c9d6adf6d67c",4,2,0,0,0,0,1,0,1,0,0,0,19,0,0,0,0,0,0,0,0
"13767.58cfa832e4b0c9d6adf6d2cc",0,33,0,0,0,0,4,0,5,0,2,0,39,0,0,0,0,0,0,1,0
"13767.58cfa832e4b0c9d6adf6d098",0,22,0,0,0,0,2,0,4,0,0,0,3,0,0,2,0,0,0,1,0
"13767.58cfa83ce4b0c9d6adf7304a",93,295,8,1,1,0,26,0,90,0,1,0,37,11,0,5,1,1,0,1,0
"13767.58cfa832e4b0c9d6adf6d61e",72,348,2,0,0,0,43,0,87,1,6,0,45,7,2,3,1,0,0,28,0
"13767.58cfa83ce4b0c9d6adf72e82",1,3,0,0,0,0,24,0,4,0,0,0,9,0,0,1,0,0,0,0,0
"13767.58cfa83ce4b0c9d6adf72f96",4,3,2,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa832e4b0c9d6adf6d6a3",6,0,0,0,0,0,2,0,2,0,0,0,13,0,0,0,0,0,0,1,0
"13767.58cfa832e4b0c9d6adf6d214",10,5,0,0,0,0,2,0,2,0,0,0,10,0,0,0,0,0,0,0,0
"13767.58cfa830e4b0c9d6adf6c0d4",493,307,30,5,2,0,679,6,114,0,17,2,111,13,4,6,7,2,0,13,2
"13767.58cfa832e4b0c9d6adf6d224",10,72,2,0,0,0,278,0,87,0,2,0,58,4,4,0,10,1,0,6,0
"13767.58cfa83ce4b0c9d6adf72f9b",3,15,0,0,0,0,145,0,32,0,0,0,19,0,0,0,0,0,0,0,0
"13767.58cfa83ce4b0c9d6adf72f39",2,0,0,0,0,0,21,0,3,0,14,1,3,0,0,2,0,0,0,1,1
"13767.58cfa832e4b0c9d6adf6d5dc",12,9,0,0,0,0,2,0,2,0,0,0,11,7,0,0,0,0,0,1,0
"13767.58cfa830e4b0c9d6adf6c10f",27,250,2,0,0,55,181,57,155,0,42,3,324,22,1,108,4,5,6,68,1
"13767.58cfa830e4b0c9d6adf6c0ea",3,8,0,0,0,0,113,0,26,0,2,0,12,0,0,0,0,0,0,1,0
"13767.58cfa832e4b0c9d6adf6d06a",5,5,0,0,0,0,95,0,20,0,0,0,8,2,0,0,0,4,0,0,0
"13767.58cfa83ce4b0c9d6adf7302e",1,21,0,0,0,0,3,0,2,0,0,0,3,0,0,2,0,0,0,1,0
"13767.58cfa83ce4b0c9d6adf72fba",5,3,0,0,1,0,17,0,4,0,6,0,8,80,0,5,2,0,0,0,0
"13767.58cfa83ce4b0c9d6adf73170",18,585,2,0,0,0,93,0,109,1,6,6,457,1,1,2,1,1,0,20,0
"13767.58cfa831e4b0c9d6adf6cd35",0,1,0,0,0,0,2,0,2,0,0,0,3,0,0,0,0,0,0,0,0
"13767.58cfa833e4b0c9d6adf6d93f",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa832e4b0c9d6adf6d10c",1,12,0,0,0,0,1,0,7,0,0,0,8,24,0,1,0,0,0,2,0
"13767.58cfa832e4b0c9d6adf6d13e",93,295,8,1,1,0,26,0,90,0,1,0,37,11,0,5,1,1,0,1,0
"13767.58cfa83ce4b0c9d6adf73122",493,307,30,5,2,0,679,6,114,0,17,2,111,13,4,6,7,2,0,13,2
"13767.58cfa83ce4b0c9d6adf72ecc",29,434,2,0,0,0,4334,0,36,0,7,1,92,1,0,3,2,2,0,9,0
"13767.58cfa83ce4b0c9d6adf72e88",32,110,0,0,0,0,660,0,156,0,1,1,160,4,0,0,5,0,0,0,0
"13767.58cfa832e4b0c9d6adf6d0fb",9,91,2,0,0,0,26,0,20,0,0,1,189,0,1,2,0,1,0,7,0
"13767.58cfa83ce4b0c9d6adf72fa6",27,250,2,0,0,55,181,57,155,0,42,3,324,22,1,108,4,5,6,68,1
"13767.58cfa83ce4b0c9d6adf730ea",127,251,15,2,2,4,415,1,137,0,288,8,87,72,3,40,3,3,1,4,5
"13767.58cfa832e4b0c9d6adf6d4b2",73,236,0,2,0,0,71,0,71,0,2,0,93,0,1,1,0,0,0,15,0
"13767.58cfa83ce4b0c9d6adf72f3d",59,223,14,1,1,1,104,2,98,0,23,5,222,54,1,18,7,3,0,29,2
"13767.58cfa833e4b0c9d6adf6d90b",43,48,2,0,0,0,3,0,12,0,4,0,9,4,0,1,0,4,0,2,0
"13767.58cfa831e4b0c9d6adf6c378",1,2,0,0,0,0,30,0,6,0,0,0,5,0,0,1,0,0,0,0,0
"13767.58cfa83ce4b0c9d6adf730d7",8,10,0,0,0,0,49,0,15,0,1,0,52,0,0,4,0,3,0,2,0
"13767.58cfa831e4b0c9d6adf6c4e3",110,156,4,0,9,3,344,0,99,0,90,6,125,1306,21,75,32,4,0,3,11
"13767.58cfa83ce4b0c9d6adf72f29",0,7,0,0,0,0,3,0,2,0,0,0,2,0,0,0,0,2,0,1,0
"13767.58cfa831e4b0c9d6adf6c728",10,28,0,0,0,0,9,0,11,0,0,0,41,0,0,0,0,0,0,3,0
"13767.58cfa83ce4b0c9d6adf730be",1,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,1,0
"13767.58cfa830e4b0c9d6adf6c0c2",48,438,27,2,2,10,34,1,1297,0,20,1,11,3,0,9,3,0,0,0,1
"13767.58cfa830e4b0c9d6adf6c0f0",4,32,1,0,0,0,14,0,25,0,0,0,21,4,0,0,0,0,0,0,0
"13767.58cfa830e4b0c9d6adf6c0cc",2,31,0,0,0,0,554,0,2,0,0,0,19,0,0,0,0,0,0,1,0
"13767.58cfa831e4b0c9d6adf6c584",37,82,2,0,0,0,987,0,198,0,6,0,551,2,0,0,4,0,0,2,0
"13767.58cfa83ce4b0c9d6adf731f6",10,28,0,0,0,0,9,0,11,0,0,0,41,0,0,0,0,0,0,3,0
"13767.58cfa832e4b0c9d6adf6d458",10,25,0,0,0,0,10,0,8,0,0,0,14,0,0,0,0,0,0,1,0
"13767.58cfa831e4b0c9d6adf6c334",2,20,1,0,0,0,3,0,11,0,0,0,19,6,0,0,1,0,0,2,0
"13767.58cfa830e4b0c9d6adf6c114",13,340,5,0,0,0,37,0,73,0,5,1,148,7,1,3,6,4,0,24,0
"13767.58cfa830e4b0c9d6adf6c0fc",0,11,0,0,0,0,3,0,4,0,0,0,7,0,0,0,0,2,0,1,0
"13767.58cfa831e4b0c9d6adf6c4b0",35,346,0,0,0,0,56,1,84,1,3,0,227,0,3,0,1,4,0,28,1
"13767.58cfa831e4b0c9d6adf6c9e5",1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0
"13767.58cfa830e4b0c9d6adf6c0d5",23,621,9,1,0,0,85,0,142,0,7,6,123,3,2,7,7,1,0,24,0
"13767.58cfa831e4b0c9d6adf6cd40",4,12,0,0,0,0,32,0,7,0,20,1,5,8,1,3,0,0,0,0,1
"13767.58cfa83ce4b0c9d6adf72ece",1157,9091,603,37,35,232,937,47,28306,0,389,10,223,49,10,173,105,6,0,13,16
"13767.58cfa83ce4b0c9d6adf73076",35,346,0,0,0,0,56,1,84,1,3,0,227,0,3,0,1,4,0,28,1
"13767.58cfa83ce4b0c9d6adf72f2b",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"13767.58cfa832e4b0c9d6adf6d606",7,5,0,0,0,0,1,0,4,0,0,0,4,0,0,0,0,1,0,2,0
