"","Helotiaceae","Herpotrichiellaceae","Rhizopodaceae","Tricholomataceae","Malasseziaceae","Leptosphaeriaceae","Pucciniaceae","Stereaceae","Tremellaceae","Verrucariaceae","Sporidiobolaceae","Pneumocystidaceae","Dissoconiaceae","Debaryomycetaceae","Cyphellophoraceae","Ustilaginaceae","Glomerellaceae","Phaffomycetaceae","Aspergillaceae","Saccharomycetaceae","Trichosporonaceae","Pleosporaceae","Sporormiaceae","Trichocomaceae","Microascaceae","Mycosphaerellaceae","Didymosphaeriaceae","Hyaloscyphaceae","Dermateaceae","Psathyrellaceae","Pichiaceae","Schizophyllaceae","Ophiocordycipitaceae","Dipodascaceae","Sclerotiniaceae","Plectosphaerellaceae","Didymellaceae","Hypocreaceae","Phaeosphaeriaceae","Thermoascaceae","Clavicipitaceae","Teratosphaeriaceae","Botryosphaeriaceae","Sporocadaceae","Nectriaceae","Phanerochaetaceae","Cordycipitaceae","Trichomonascaceae","Sordariaceae","Polyporaceae","Gloeophyllaceae","Agaricaceae","diversity"
"F1219",0,0,0,0,0,0,0,0,0,0,0.951765482816882,0,0,0,0,0,0,0,0,0,0,0.0482345171831179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"F1076",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"F1078",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"F1079",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"F1081",0,0,0,0,0,0,0,0,0,0,0,0,0,0.699273245624284,0,0,0,0,0.275255298763816,0.0254714556118991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"F1082",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"F1551",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"F1552",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.736460386283011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263539613716989,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"F1553",0,0,0,0,0,0,0,0,0,0,0,0,0,0.334843158464035,0,0,0,0,0.331226338561385,0,0,0.333930502974581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"F1554",0,0,0,0,0.22724263488911,0,0,0,0,0,0.271598808341609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.501158556769282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"F1555",0,0,0,0,0.317199569766305,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166715556859294,0.238486359636257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.277598513738144,0,0,0,0,0,0,0,0,0,0,4
"F1556",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"F1557",0,0,0,0,0.646860643185299,0,0,0,0,0,0.21427258805513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138866768759571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"F1558",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"F1560",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.506316522431115,0,0.493683477568885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"F1561",0,0,0,0,0.080362426035503,0,0,0,0,0,0.342640532544379,0,0,0,0,0,0,0,0.576997041420118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"F1563",0,0,0,0,0.403679028911114,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232022217714883,0,0,0.364298753374003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"F1564",0,0,0.218371553723267,0,0.524735892811131,0,0,0,0,0,0.256892553465602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"F1565",0,0,0,0,0.20210929114751,0,0,0,0,0,0.0926314807037193,0,0,0,0,0,0,0,0,0,0,0.601567968640627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103691259508143,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"F1566",0,0,0,0,0,0,0,0,0,0,0.297618731582999,0,0,0.300565451697682,0,0,0,0,0.116275982903714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285539833815604,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"F1573",0,0,0,0,0.0576658311857945,0,0.219084265894729,0,0,0,0.0861369011896777,0,0,0,0,0,0,0,0.138825149150987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31658841388075,0.0704628093338511,0,0,0,0,0,0,0,0,0,0.111236629364211,0,0,0,0,0,0,0,7
"F1574",0,0,0,0,0.101013951360829,0,0,0,0,0,0.0886635663642601,0,0,0,0,0,0,0,0.81032248227491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"F1575",0,0,0,0,0,0,0,0,0,0,0.343177046885934,0,0,0,0,0,0,0,0,0,0,0.344366689993002,0,0,0,0,0,0,0.312456263121064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"F1576",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.444743661399319,0,0,0,0,0,0.286265941771251,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268990396829429,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"F1578",0,0,0,0,0.511249852750618,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222593945105431,0,0.145482388973966,0,0,0,0,0,0,0,0,0,0,0,0,0.120673813169985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"F1579",0,0,0,0.157554885923375,0.464657770124839,0,0,0,0,0,0,0,0,0,0,0,0,0,0.377787343951786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"F1580",0,0,0,0,0.606473796537823,0,0,0,0,0,0.0663386293573631,0,0.0547189945458857,0,0,0,0,0,0.0845091297130662,0,0,0.0752904908702869,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039334835190894,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0733341237846811,0,0,7
"F1581",0,0,0,0,0.441953473904059,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36554313773413,0.129379874241785,0,0.0631235141200258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"F1582",0,0,0,0,0.0822346483352999,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9177653516647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"F1583",0,0,0,0,0.585504383257192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.414495616742808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"F1585",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"F1586",0,0,0,0,0.381418300931637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233802697068958,0,0.384779001999404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"F1587",0,0,0,0,0.742637505413599,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109625378951927,0,0,0.147737115634474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"F1588",0,0,0,0,0.258500686440407,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42436384534338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.317135468216213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"F1589",0,0,0,0,0.321780488845284,0,0,0,0,0,0,0,0,0,0,0,0,0,0.678219511154716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"F1605",0,0,0,0,0.169994268246083,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166985097439817,0,0,0.533912877340466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129107756973634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"F1606",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"F1608",0,0,0,0,0.341416692063216,0,0.333405894901824,0,0,0,0,0,0,0,0,0,0,0.32517741303496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"F1609",0,0,0,0,0.499271278663039,0,0,0,0,0,0.103915662650602,0,0,0,0,0,0,0.0799650213758259,0.166051301982122,0.0704916439953362,0,0.0803050913330742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
"F1610",0,0,0,0,0.890826511158461,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109173488841539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"F1612",0,0,0,0,0.176863416599517,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117697421434327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.705439161966156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"F1613",0,0,0,0,0.736743018512708,0,0,0,0,0,0.113837464700345,0,0,0,0,0,0,0,0.149419516786947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"F1616",0,0,0,0,0,0,0,0,0,0,0.147131969514641,0,0,0,0,0,0,0,0.32057761732852,0,0,0.532290413156839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"F1617",0,0,0,0,0.270763410020138,0,0,0,0,0,0,0,0,0.138707512052237,0,0,0,0.11826447793983,0.472264599987795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"F1618",0,0,0,0.230545454545455,0.321777777777778,0,0,0,0,0,0.179636363636364,0,0,0,0,0,0,0,0.161777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106262626262626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"F1619",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"F1620",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"F1622",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"F1623",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"F1624",0,0,0,0,0.840512320757344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159487679242656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"F1625",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"F1626",0,0,0,0,0.883626271970398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116373728029602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"F1371",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233059389052566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.766940610947434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"F1380",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0222918255262878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.977708174473712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"F1383",0,0,0,0,0.0208436417615042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.979156358238496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"F1384",0,0,0,0,0.103722558065542,0,0,0,0,0,0,0,0,0.0904740693604836,0,0,0,0,0.213070314985682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533426662424435,0,0.0414381164492523,0,0,0.0178682787146039,0,0,0,0,0,0,0,0,0,0,0,0,0,6
"F1387",0,0,0,0,0.438159545421002,0,0,0,0,0,0,0,0,0.110656040144639,0,0,0,0,0.203970186702088,0.0969301158586082,0,0.150284111873662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"F1393",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"F1394",0,0,0,0,0.532211882605583,0,0,0,0,0,0,0,0,0.467788117394417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"F1397",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"F1413",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"F1414",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"F1495",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"F1499",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"F1293",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"F1306",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"F1307",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"F1312",0,0,0,0,0.554959086881743,0,0,0,0,0,0.152811799656017,0,0,0,0,0,0,0.0798978475009121,0.0700474279460051,0.0724448845572523,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0698389534580706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
"F1313",0,0,0,0,0.583383938494678,0,0,0,0,0,0,0,0,0,0,0,0,0,0.309176529899057,0.0170262497565223,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0524422241827744,0,0,0,0,0.0379710576669684,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"F1314",0,0,0,0,0.352652660835445,0,0,0,0,0,0,0,0,0,0,0,0,0,0.647347339164555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"F1316",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"F1318",0,0,0,0,0.0233816311598421,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0108042576145182,0,0,0.96581411122564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"F1319",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"F1321",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"F1322",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"F1726",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"F1727",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"F1730",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"F1734",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"F1735",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"F1848",0,0,0,0,0.584130036463908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.415869963536092,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"F1858",0,0,0,0,0.0223845543567609,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048131589273286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.929483856369953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"F1861",0,0,0,0,0.0585170085361192,0,0,0,0,0,0,0,0,0.121289336221175,0,0,0,0,0.175028666072111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.645164989170595,0,0,0,0,0,0,0,4
"F1863",0,0,0,0,0.487287956789603,0,0,0,0,0,0,0,0,0,0,0,0,0,0.512712043210398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"F1868",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"F1871",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.556722480927375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.443277519072625,0,0,0,0,0,0,0,2
"F1872",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"F1873",0,0,0,0,0.590104166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202901785714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206994047619048,0,0,0,0,0,3
"F1874",0,0,0,0,0.863445574106893,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136554425893107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
