"","Chaetothyriales","Malasseziales","Pucciniales","Helotiales","Verrucariales","Corticiales","Hymenochaetales","Sporidiobolales","Onygenales","Pneumocystidales","Dothideales","Ustilaginales","Xylariales","Eurotiales","Trichosporonales","Mucorales","Microascales","Saccharomycetales","Glomerellales","Georgefischeriales","Pleosporales","Entylomatales","Pezizales","Botryosphaeriales","Sordariales","Hypocreales","Tremellales","Polyporales","Gloeophyllales","Russulales","Agaricales","diversity"
"F1215",0,0.0353063036401302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96469369635987,0,0,0,0,2
"F1085",0,0,0,0,0,0,0,0,0,0,0.866724608145773,0,0,0,0,0,0,0.133275391854227,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"F1088",0.0453775217166402,0,0,0,0,0,0,0,0,0,0.95462247828336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"F1092",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"F1094",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"F1120",0,0.881119438686015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118880561313985,0,0,0,0,0,2
"F1122",0,0,0,0,0,0,0.414164608068255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.585835391931745,2
"F1123",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75451030927835,0,0.245489690721649,0,2
"F1127",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170039780021237,0,0,0,0,0.344358685832924,0.22692045580614,0,0.258681078339699,0,4
"F1129",0,0.869148569458807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130851430541193,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"F1136",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"F1138",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"F1142",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"F1143",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"F1144",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"F1342",0,0.094197281098149,0,0,0,0,0,0.315717824122218,0,0,0,0.222201213862996,0,0,0,0,0,0.134432490688045,0,0,0,0,0,0,0,0,0.233451190228592,0,0,0,0,5
"F1427",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"F1437",0,0,0,0,0,0,0,0,0,0,0,0,0,0.402128369307873,0,0,0,0,0,0,0,0,0,0,0,0.597871630692127,0,0,0,0,0,2
"F1441",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"F1442",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"F1451",0,0.231857745501148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.730538794254285,0,0,0,0,0,0,0,0.0376034602445667,0,0,0,0,0,3
"F1470",0,0.157891795215739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37245696400626,0.469651240778001,0,0,0,0,0,0,0,0,0,0,0,0,3
"F1479",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.700625558534406,0.299374441465594,0,0,0,0,0,0,0,0,0,0,0,0,2
"F1483",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"F1484",0,0.885560552521683,0,0,0,0,0,0,0,0,0,0,0,0.114439447478317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"F1494",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"F1523",0,0.229762728810952,0,0,0,0,0,0,0,0,0,0,0,0.770237271189048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"F1526",0,0,0,0,0,0,0,0,0,0,0,0,0,0.179015977911556,0,0,0,0,0,0,0.820984022088444,0,0,0,0,0,0,0,0,0,0,2
"F1527",0,0.38426379366634,0,0,0,0,0,0,0,0,0,0,0,0.0795879130844851,0,0,0,0,0,0,0.536148293249175,0,0,0,0,0,0,0,0,0,0,3
"F1329",0,0.46771765824289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53228234175711,0,0,0,0,0,0,0,0,0,0,2
"F1338",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"F1340",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"F1638",0,0,0,0.303892119895188,0,0,0,0,0,0,0.0717780476200621,0,0.13849300185339,0.059471819234074,0,0,0,0,0,0,0.136178039098727,0,0,0,0,0.290186972298559,0,0,0,0,0,6
"F1640",0,0,0,0,0,0,0,0,0,0,0,0,0,0.125885929003483,0,0,0,0.630926559540539,0,0,0.161949349300422,0,0,0,0,0.0812381621555569,0,0,0,0,0,4
"F1641",0.196879309791847,0,0,0,0,0,0,0,0,0,0,0,0,0.0411976009493569,0,0,0,0,0,0,0.422111036274415,0,0.142563905192598,0,0,0,0,0.0782738381603002,0,0.118974309631483,0,6
"F1642",0,0.155931579162745,0,0.246327290583951,0,0,0,0,0,0,0.364836109178704,0.040573720178418,0,0.0340671931906535,0,0,0,0,0,0,0.158264107705529,0,0,0,0,0,0,0,0,0,0,6
"F1644",0,0,0,0,0,0,0,0,0,0,0,0.0977983013111239,0.517893955636184,0.384307743052692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"F1819",0,0.369137456802313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.630862543197687,0,0,0,0,0,0,0,0,0,0,2
"F1821",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"F1822",0,0.943244338155539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056755661844461,0,0,0,0,0,2
"F1628",0,0.0956128699720477,0,0,0,0,0,0,0,0,0,0.34139523818964,0,0,0,0,0,0,0,0,0,0,0.200999147552683,0,0,0,0,0,0,0.361992744285629,0,4
"F1646",0,0.119076790622206,0,0,0,0,0,0,0,0,0,0,0,0.314199145667075,0,0,0,0,0,0,0.19333421636478,0,0,0,0,0,0,0.031805688930097,0,0,0.341584158415842,5
"F1829",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"F1830",0,0.28430625496952,0,0,0,0,0,0.504952955208057,0,0,0,0,0,0,0,0,0,0.210740789822422,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"F1654",0,0.0752836479646909,0,0,0,0,0,0,0,0,0,0.202619396003742,0.219326441027609,0.252764518218235,0,0,0,0,0,0,0.174434503106335,0,0,0,0,0,0,0,0,0.0755714936793879,0,6
"F1630",0,0.0750392699528761,0,0,0,0,0,0,0,0,0,0.0166355000374,0,0,0,0,0,0.230967162839405,0,0,0.677358067170319,0,0,0,0,0,0,0,0,0,0,4
"F1631",0,0.339526710402999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.660473289597001,0,0,0,0,2
"F1632",0,0.143048709770948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116555523340099,0,0,0,0,0,0,0.740395766888953,0,3
